gene,group_1_with_mut,group_1_without_mut,group_2_with_mut,group_2_without_mut,chi2_p,mwu_p,chi2_neglogp,mwu_neglogp
GALNT7,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
FAM105A,4,209,2,145,1.0,1.0,-0.0,-0.0
ZFR,4,209,2,145,1.0,0.2888443663464849,-0.0,0.5393360985691478
WDR70,7,206,1,146,0.19875046814982145,1.0,0.7016918397047263,-0.0
OFCC1,1,212,1,146,1.0,1.0,-0.0,-0.0
PRL,1,212,0,147,1.0,1.0,-0.0,-0.0
NRSN1,7,206,2,145,0.41967204900849586,1.0,0.3770899546998858,-0.0
SCGN,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
USP45,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
ASZ1,1,212,5,142,0.08597079873484688,1.0,1.065649038313215,-0.0
SLC13A4,6,207,4,143,1.0,1.0,-0.0,-0.0
GOT1L1,4,209,3,144,1.0,1.0,-0.0,-0.0
XKR9,2,211,2,145,1.0,1.0,-0.0,-0.0
RRM2B,2,211,1,146,1.0,1.0,-0.0,-0.0
TRMT12,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
IFNW1,1,212,0,147,1.0,1.0,-0.0,-0.0
OR1N2,8,205,6,141,1.0,0.312321421676216,-0.0,0.5053982271155717
PNPLA7,13,200,3,144,0.11449950106913113,0.5578694408240434,0.9411964057554931,0.2534674278797963
NEBL-AS1,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
ALOX5,8,205,6,141,1.0,0.47048642205878966,-0.0,0.3274529055205325
P4HA1,2,211,2,145,1.0,1.0,-0.0,-0.0
NAALAD2,10,203,9,138,0.7220798520068912,0.34278171114791145,0.14141477283428433,0.4649823575756428
CHEK1,5,208,2,145,0.7808101540403325,0.7518296340458492,0.10745454752500777,0.1238805601745527
OPCML,8,205,2,145,0.3015557083664262,1.0,0.5206324460404004,-0.0
LIMA1,1,212,5,142,0.08597079873484688,0.7236736098317631,1.065649038313215,0.14045726447967397
BAZ2A,3,210,4,143,0.6182827140704736,1.0,0.20881289532345965,-0.0
AVIL,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
GLIPR1L2,4,209,0,147,0.24632074552586108,1.0,0.6084990096469272,-0.0
RNF10,5,208,2,145,0.7808101540403325,1.0,0.10745454752500777,-0.0
PSME1,2,211,1,146,1.0,1.0,-0.0,-0.0
FRMD6,7,206,2,145,0.41967204900849586,1.0,0.3770899546998858,-0.0
SYNDIG1L,2,211,3,144,0.6745290717934915,1.0,0.17099932776018953,-0.0
ATG2B,8,205,8,139,0.6149847695841297,1.0,0.21113563961885065,-0.0
PPP1R13B,4,209,2,145,1.0,1.0,-0.0,-0.0
C14orf80,1,212,1,146,1.0,1.0,-0.0,-0.0
DUOX1,4,209,2,145,1.0,0.7236736098317631,-0.0,0.14045726447967397
FAM63B,2,211,2,145,1.0,1.0,-0.0,-0.0
MCTP2,2,211,4,143,0.37915055837743683,1.0,0.4211883000887042,-0.0
HBZ,1,212,0,147,1.0,1.0,-0.0,-0.0
PRSS36,10,203,3,144,0.29865808180325715,1.0,0.5248257285811697,-0.0
MT1M,6,207,6,141,0.7200388747942799,1.0,0.14264405543973935,-0.0
TAT,5,208,4,143,1.0,1.0,-0.0,-0.0
GGT6,2,211,1,146,1.0,1.0,-0.0,-0.0
FNDC8,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
MLLT6,5,208,4,143,1.0,1.0,-0.0,-0.0
KRT36,7,206,2,145,0.41967204900849586,0.5444539772747026,0.3770899546998858,0.26403882529366757
DHX40,7,206,3,144,0.7034875482357286,1.0,0.15274358519493744,-0.0
CD300E,5,208,4,143,1.0,1.0,-0.0,-0.0
SCAMP4,1,212,0,147,1.0,1.0,-0.0,-0.0
ANGPTL4,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
SUGP2,7,206,1,146,0.19875046814982145,1.0,0.7016918397047263,-0.0
SBSN,6,207,4,143,1.0,1.0,-0.0,-0.0
CAPN12,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
CEACAM1,1,212,1,146,1.0,1.0,-0.0,-0.0
NOSIP,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
ZNF417,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
JPH2,10,203,2,145,0.15167863326240316,1.0,0.819075593305526,-0.0
ZMYND8,7,206,5,142,1.0,1.0,-0.0,-0.0
KRTAP19-3,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
SYNGR1,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
ZNF645,4,209,4,143,0.8652202879614997,1.0,0.06287330563790844,-0.0
TMEM47,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
ERCC6L,5,208,3,144,1.0,0.3016995824783478,-0.0,0.5204252908441533
IL1RAPL2,10,203,5,142,0.7373425522851098,0.5716076449533316,0.13233070209397815,0.24290197138064135
SLC6A14,6,207,4,143,1.0,1.0,-0.0,-0.0
STX12,2,211,1,146,1.0,1.0,-0.0,-0.0
MPV17,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
TMEM177,5,208,1,146,0.4262040056283708,1.0,0.3703824729368728,-0.0
WDR33,5,208,0,147,0.15779501128004492,1.0,0.801906731214027,-0.0
BOLL,6,207,0,147,0.10240854537146644,1.0,0.9896638026098902,-0.0
SOWAHB,6,207,4,143,1.0,1.0,-0.0,-0.0
CEP170P1,3,210,2,145,1.0,1.0,-0.0,-0.0
GPX8,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
TTC37,6,207,4,143,1.0,0.30743416592739536,-0.0,0.5122478699227725
ATXN1,5,208,4,143,1.0,0.37109336952269756,-0.0,0.43051680529937103
HIST1H3G,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
HOXA5,7,206,4,143,1.0,0.5707503880581739,-0.0,0.24355378455701526
POLR3D,2,211,1,146,1.0,1.0,-0.0,-0.0
TRBV21OR9-2,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
CAMSAP1,6,207,8,139,0.3226191865960639,1.0,0.49130980810323915,-0.0
STK32C,3,210,4,143,0.6182827140704736,1.0,0.20881289532345965,-0.0
MS4A6A,7,206,3,144,0.7034875482357286,1.0,0.15274358519493744,-0.0
LRP5,8,205,3,144,0.5366940186706584,0.6830913983096087,0.2702732447964425,0.16552118339626223
SELPLG,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
RAB20,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
FAM179B,11,202,8,139,1.0,0.24464806712658116,-0.0,0.6114582110897206
SLC24A4,6,207,3,144,0.9043325991613175,1.0,0.043671813534901585,-0.0
IGHV3-13,2,211,1,146,1.0,1.0,-0.0,-0.0
LPCAT4,4,209,0,147,0.24632074552586108,1.0,0.6084990096469272,-0.0
CD19,2,211,3,144,0.6745290717934915,1.0,0.17099932776018953,-0.0
RABEP1,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
DHRS7C,7,206,2,145,0.41967204900849586,0.7892680261342813,0.3770899546998858,0.102775490447784
HCST,1,212,3,144,0.375322161805409,1.0,0.4255957908610071,-0.0
GGN,2,211,3,144,0.6745290717934915,1.0,0.17099932776018953,-0.0
CYP2S1,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
CYP24A1,4,209,2,145,1.0,1.0,-0.0,-0.0
GATA5,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
MID1IP1,2,211,1,146,1.0,1.0,-0.0,-0.0
SSR4,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
GSTM3,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
LRRC2,3,210,2,145,1.0,1.0,-0.0,-0.0
SRRT,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
SEC31B,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
NUDT19,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
U2AF2,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
SPIN2B,5,208,1,146,0.4262040056283708,1.0,0.3703824729368728,-0.0
OR4F5,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
CA6,4,209,2,145,1.0,1.0,-0.0,-0.0
TMCO4,2,211,3,144,0.6745290717934915,1.0,0.17099932776018953,-0.0
RNF186,1,212,0,147,1.0,1.0,-0.0,-0.0
FGR,2,211,1,146,1.0,1.0,-0.0,-0.0
ZCCHC17,1,212,0,147,1.0,1.0,-0.0,-0.0
GUCA2B,1,212,0,147,1.0,1.0,-0.0,-0.0
CACHD1,3,210,5,142,0.3696340707799328,1.0,0.43222800479566054,-0.0
SYDE2,3,210,5,142,0.3696340707799328,1.0,0.43222800479566054,-0.0
LCE3A,3,210,2,145,1.0,1.0,-0.0,-0.0
XCL2,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
GPR52,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
RGS21,3,210,2,145,1.0,1.0,-0.0,-0.0
RSAD2,6,207,3,144,0.9043325991613175,1.0,0.043671813534901585,-0.0
SLC5A6,4,209,3,144,1.0,1.0,-0.0,-0.0
NDUFAF7,1,212,0,147,1.0,1.0,-0.0,-0.0
DYNC2LI1,3,210,3,144,0.9665950245003128,0.5049850750938458,0.014755444700573309,0.29672145732721994
FOXN2,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
POLR1A,9,204,3,144,0.40299592655740535,1.0,0.3946993436419724,-0.0
LIMS2,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
B3GALT1,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
SCRN3,1,212,0,147,1.0,1.0,-0.0,-0.0
CHN1,1,212,3,144,0.375322161805409,1.0,0.4255957908610071,-0.0
SLC39A10,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
FAM117B,1,212,0,147,1.0,1.0,-0.0,-0.0
ICOS,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
PIKFYVE,9,204,5,142,0.9043486452301578,1.0,0.04366410767829984,-0.0
LRRFIP1,5,208,1,146,0.4262040056283708,1.0,0.3703824729368728,-0.0
SGOL1,8,205,0,147,0.04416242308836011,1.0,1.354947105907619,-0.0
ZNF660,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
ZNF197,2,211,1,146,1.0,1.0,-0.0,-0.0
LRTM1,6,207,1,146,0.29151108658901337,1.0,0.5353449237424535,-0.0
SLMAP,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
NIT2,2,211,1,146,1.0,1.0,-0.0,-0.0
RPN1,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
COPG1,3,210,2,145,1.0,1.0,-0.0,-0.0
SLC35G2,6,207,0,147,0.10240854537146644,1.0,0.9896638026098902,-0.0
ALG3,2,211,1,146,1.0,1.0,-0.0,-0.0
ATP13A5,5,208,6,141,0.5298706391580572,1.0,0.2758301446579958,-0.0
FBXO45,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
FAM193A,2,211,4,143,0.37915055837743683,1.0,0.4211883000887042,-0.0
BTC,0,213,0,147,1.0,1.0,-0.0,-0.0
C4orf26,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
CYP4V2,3,210,2,145,1.0,1.0,-0.0,-0.0
MTMR12,5,208,3,144,1.0,0.3016995824783478,-0.0,0.5204252908441533
GZMA,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
TMEM171,5,208,0,147,0.15779501128004492,1.0,0.801906731214027,-0.0
BHMT,5,208,1,146,0.4262040056283708,1.0,0.3703824729368728,-0.0
NR2F1,5,208,3,144,1.0,1.0,-0.0,-0.0
GPR151,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
ABLIM3,5,208,5,142,0.7857225900669365,0.4237107971667934,0.10473076040941089,0.37293046899355214
GRPEL2,0,213,0,147,1.0,1.0,-0.0,-0.0
GABRB2,4,209,4,143,0.8652202879614997,0.4532547047537364,0.06287330563790844,0.3436576792611752
ZNF165,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
GPX6,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
ABCF1,4,209,0,147,0.24632074552586108,1.0,0.6084990096469272,-0.0
VARS2,2,211,1,146,1.0,1.0,-0.0,-0.0
ATF6B,2,211,2,145,1.0,1.0,-0.0,-0.0
PBX2,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
TSPO2,1,212,0,147,1.0,1.0,-0.0,-0.0
PAQR8,1,212,3,144,0.375322161805409,1.0,0.4255957908610071,-0.0
GSTA2,2,211,1,146,1.0,1.0,-0.0,-0.0
B3GAT2,5,208,3,144,1.0,1.0,-0.0,-0.0
MAP3K4,7,206,7,140,0.6639544178100812,1.0,0.17786173504925024,-0.0
GGCT,0,213,0,147,1.0,1.0,-0.0,-0.0
BBS9,5,208,5,142,0.7857225900669365,0.4237107971667934,0.10473076040941089,0.37293046899355214
RAMP3,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
STX1A,1,212,0,147,1.0,1.0,-0.0,-0.0
MDH2,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
FGL2,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
MYL10,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
CADPS2,4,209,5,142,0.5709790174836415,1.0,0.24337985105100843,-0.0
CUL1,3,210,5,142,0.3696340707799328,0.07592696298255763,0.43222800479566054,1.1196039712045933
GIMAP8,8,205,3,144,0.5366940186706584,0.5428024537573732,0.2702732447964425,0.265358197764551
PHYHIP,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
CCAR2,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
STMN2,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
RGP1,4,209,0,147,0.24632074552586108,1.0,0.6084990096469272,-0.0
TTC16,0,213,2,145,0.3242395507928306,1.0,0.4891340109451508,-0.0
COMMD3-BMI1,1,212,1,146,1.0,1.0,-0.0,-0.0
DDIT4,1,212,1,146,1.0,1.0,-0.0,-0.0
SLC16A12,0,213,3,144,0.13260553676108186,1.0,0.8774383421862629,-0.0
TCTN3,1,212,1,146,1.0,1.0,-0.0,-0.0
LCOR,2,211,3,144,0.6745290717934915,1.0,0.17099932776018953,-0.0
GOLGA7B,0,213,0,147,1.0,1.0,-0.0,-0.0
FAM196A,6,207,1,146,0.29151108658901337,1.0,0.5353449237424535,-0.0
KIF18A,2,211,6,141,0.10425096294488535,0.5083315735521454,0.9819199248461122,0.293852914508167
OR5D14,12,201,10,137,0.8170939917097432,0.31530245208174557,0.08772798296208334,0.5012726517657955
OOSP2,6,207,5,142,0.9958575899149998,1.0,0.0018027623153314758,-0.0
PATE1,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
CLEC4D,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
KLRC4,1,212,1,146,1.0,1.0,-0.0,-0.0
TESPA1,5,208,3,144,1.0,1.0,-0.0,-0.0
NEUROD4,1,212,3,144,0.375322161805409,1.0,0.4255957908610071,-0.0
PA2G4,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
MBD6,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
LRRC10,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
KRR1,4,209,0,147,0.24632074552586108,1.0,0.6084990096469272,-0.0
TCP11L2,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
CCDC60,1,212,3,144,0.375322161805409,1.0,0.4255957908610071,-0.0
SPPL3,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
SPATA13,2,211,1,146,1.0,0.4795001221869535,-0.0,0.31921127782572034
SUPT20H,4,209,0,147,0.24632074552586108,1.0,0.6084990096469272,-0.0
LECT1,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
UGGT2,8,205,2,145,0.3015557083664262,1.0,0.5206324460404004,-0.0
TRAJ33,0,213,0,147,1.0,1.0,-0.0,-0.0
AP1G2,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
CMA1,5,208,1,146,0.4262040056283708,1.0,0.3703824729368728,-0.0
NGB,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
NRDE2,9,204,4,143,0.642233140842186,0.6170750774519738,0.1923072875058506,0.2096619936012596
SNORD114-12,0,213,0,147,1.0,1.0,-0.0,-0.0
TJP1,8,205,2,145,0.3015557083664262,1.0,0.5206324460404004,-0.0
EMC7,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
DNASE1,1,212,0,147,1.0,1.0,-0.0,-0.0
GLIS2,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
CCL17,1,212,1,146,1.0,1.0,-0.0,-0.0
WWP2,3,210,2,145,1.0,1.0,-0.0,-0.0
WDR59,4,209,6,141,0.3553013601367425,1.0,0.4494031299754869,-0.0
SPATA33,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
GSG2,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
ZNF594,2,211,3,144,0.6745290717934915,1.0,0.17099932776018953,-0.0
SHBG,1,212,0,147,1.0,1.0,-0.0,-0.0
MYH10,4,209,6,141,0.3553013601367425,1.0,0.4494031299754869,-0.0
NLE1,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
CCDC103,0,213,0,147,1.0,1.0,-0.0,-0.0
HLF,2,211,1,146,1.0,1.0,-0.0,-0.0
SLC25A19,1,212,0,147,1.0,1.0,-0.0,-0.0
KIAA0195,9,204,0,147,0.029213687554282,1.0,1.534413619904338,-0.0
JMJD6,3,210,3,144,0.9665950245003128,0.5049850750938458,0.014755444700573309,0.29672145732721994
MC5R,6,207,7,140,0.4934105155466957,0.3545394797735013,0.3067915990796845,0.4503353968896472
SLC25A52,4,209,0,147,0.24632074552586108,1.0,0.6084990096469272,-0.0
CELF5,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
DAPK3,3,210,2,145,1.0,0.6830913983096087,-0.0,0.16552118339626223
RAD23A,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
COPE,0,213,0,147,1.0,1.0,-0.0,-0.0
WDR88,7,206,2,145,0.41967204900849586,1.0,0.3770899546998858,-0.0
WDR62,5,208,5,142,0.7857225900669365,1.0,0.10473076040941089,-0.0
ZNF155,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
FOSB,1,212,0,147,1.0,1.0,-0.0,-0.0
OVOL2,0,213,0,147,1.0,1.0,-0.0,-0.0
CRNKL1,7,206,3,144,0.7034875482357286,1.0,0.15274358519493744,-0.0
GSS,0,213,2,145,0.3242395507928306,1.0,0.4891340109451508,-0.0
LBP,2,211,1,146,1.0,1.0,-0.0,-0.0
KRTAP15-1,4,209,3,144,1.0,1.0,-0.0,-0.0
DOPEY2,14,199,8,139,0.8287050594550068,0.3044299781228317,0.08160000967001604,0.5165125835299917
KRTAP10-4,5,208,3,144,1.0,1.0,-0.0,-0.0
TFIP11,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
APOL3,2,211,2,145,1.0,1.0,-0.0,-0.0
ZC3H7B,5,208,4,143,1.0,1.0,-0.0,-0.0
SHOX,4,209,4,143,0.8652202879614997,0.4532547047537364,0.06287330563790844,0.3436576792611752
CTPS2,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
FAM199X,4,209,3,144,1.0,1.0,-0.0,-0.0
MIR505,0,213,0,147,1.0,1.0,-0.0,-0.0
SOX3,2,211,2,145,1.0,1.0,-0.0,-0.0
ACAP3,1,212,3,144,0.375322161805409,1.0,0.4255957908610071,-0.0
UBE4B,10,203,5,142,0.7373425522851098,1.0,0.13233070209397815,-0.0
C1orf127,7,206,2,145,0.41967204900849586,1.0,0.3770899546998858,-0.0
HSPB7,1,212,1,146,1.0,1.0,-0.0,-0.0
MST1L,0,213,2,145,0.3242395507928306,1.0,0.4891340109451508,-0.0
IGSF21,6,207,1,146,0.29151108658901337,1.0,0.5353449237424535,-0.0
HTR6,3,210,4,143,0.6182827140704736,1.0,0.20881289532345965,-0.0
HNRNPR,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
TCEA3,1,212,0,147,1.0,1.0,-0.0,-0.0
KIAA1522,5,208,5,142,0.7857225900669365,0.4237107971667934,0.10473076040941089,0.37293046899355214
MTF1,1,212,1,146,1.0,1.0,-0.0,-0.0
IPO13,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
EPS15,4,209,2,145,1.0,1.0,-0.0,-0.0
TTC22,1,212,0,147,1.0,1.0,-0.0,-0.0
C1orf177,4,209,0,147,0.24632074552586108,1.0,0.6084990096469272,-0.0
FPGT,3,210,2,145,1.0,1.0,-0.0,-0.0
PIGK,2,211,1,146,1.0,1.0,-0.0,-0.0
RPF1,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
DBT,1,212,3,144,0.375322161805409,1.0,0.4255957908610071,-0.0
GSTM2,2,211,1,146,1.0,1.0,-0.0,-0.0
CHD1L,4,209,3,144,1.0,1.0,-0.0,-0.0
HIST2H2BE,2,211,1,146,1.0,1.0,-0.0,-0.0
VPS45,3,210,2,145,1.0,1.0,-0.0,-0.0
TDRD10,2,211,1,146,1.0,1.0,-0.0,-0.0
GON4L,7,206,7,140,0.6639544178100812,0.39136593830755195,0.17786173504925024,0.4074169749191668
LMNA,0,213,2,145,0.3242395507928306,1.0,0.4891340109451508,-0.0
CD5L,6,207,10,137,0.12268522069119708,0.2452781168067728,0.9112077515260639,0.6103411968975874
FCER1A,1,212,4,143,0.18149251854342818,1.0,0.7411412726789591,-0.0
KLHDC9,0,213,0,147,1.0,1.0,-0.0,-0.0
RGS8,3,210,4,143,0.6182827140704736,1.0,0.20881289532345965,-0.0
EDEM3,4,209,2,145,1.0,1.0,-0.0,-0.0
RGS18,9,204,5,142,0.9043486452301578,1.0,0.04366410767829984,-0.0
TROVE2,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
OPTC,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
SLC26A9,4,209,2,145,1.0,0.7798546179649191,-0.0,0.10798635179727656
AVPR1B,4,209,0,147,0.24632074552586108,1.0,0.6084990096469272,-0.0
CD46,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
AC092017.1,2,211,1,146,1.0,1.0,-0.0,-0.0
FAM71A,9,204,4,143,0.642233140842186,0.6170750774519738,0.1923072875058506,0.2096619936012596
LEFTY2,1,212,3,144,0.375322161805409,1.0,0.4255957908610071,-0.0
CAPN9,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
SPRTN,2,211,1,146,1.0,1.0,-0.0,-0.0
ZNF695,7,206,3,144,0.7034875482357286,0.4131761509873123,0.15274358519493744,0.3838647544165185
ZNF669,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
HPCAL1,1,212,0,147,1.0,1.0,-0.0,-0.0
CIB4,2,211,2,145,1.0,1.0,-0.0,-0.0
SLC4A1AP,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
SRD5A2,5,208,0,147,0.15779501128004492,1.0,0.801906731214027,-0.0
PAPOLG,4,209,3,144,1.0,1.0,-0.0,-0.0
AFTPH,1,212,3,144,0.375322161805409,1.0,0.4255957908610071,-0.0
C2orf42,1,212,1,146,1.0,1.0,-0.0,-0.0
IL37,3,210,2,145,1.0,1.0,-0.0,-0.0
FAM168B,1,212,1,146,1.0,1.0,-0.0,-0.0
CCNT2,1,212,3,144,0.375322161805409,1.0,0.4255957908610071,-0.0
THSD7B,22,191,10,137,0.33350355335639903,0.5339793006622051,0.4768995344765022,0.2724755777699812
GAD1,6,207,2,145,0.5770537361405876,1.0,0.23878374278413164,-0.0
HOXD9,4,209,4,143,0.8652202879614997,1.0,0.06287330563790844,-0.0
AGPS,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
FKBP7,0,213,0,147,1.0,1.0,-0.0,-0.0
GULP1,2,211,1,146,1.0,0.4795001221869535,-0.0,0.31921127782572034
CRYGC,2,211,1,146,1.0,1.0,-0.0,-0.0
COL4A3,5,208,2,145,0.7808101540403325,0.2059032107320684,0.10745454752500777,0.6863368811996065
PPP1R7,3,210,2,145,1.0,1.0,-0.0,-0.0
CLASP2,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
KLHL40,1,212,1,146,1.0,1.0,-0.0,-0.0
TRAIP,4,209,2,145,1.0,1.0,-0.0,-0.0
SEMA3G,4,209,2,145,1.0,1.0,-0.0,-0.0
FAM208A,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
CRYBG3,6,207,3,144,0.9043325991613175,1.0,0.043671813534901585,-0.0
OR5H6,6,207,7,140,0.4934105155466957,0.3545394797735013,0.3067915990796845,0.4503353968896472
TRMT10C,1,212,0,147,1.0,1.0,-0.0,-0.0
ARHGAP31,11,202,2,145,0.10651614679533573,0.20778723575142055,0.9725845524827295,0.6823811344159224
PARP15,1,212,3,144,0.375322161805409,1.0,0.4255957908610071,-0.0
PIK3CB,2,211,3,144,0.6745290717934915,1.0,0.17099932776018953,-0.0
AGTR1,6,207,4,143,1.0,1.0,-0.0,-0.0
PDCD10,1,212,0,147,1.0,1.0,-0.0,-0.0
PRKCI,5,208,3,144,1.0,0.6055766163353464,-0.0,0.21783090298056101
VPS8,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
TP63,5,208,4,143,1.0,1.0,-0.0,-0.0
PYDC2,2,211,2,145,1.0,1.0,-0.0,-0.0
MFSD10,1,212,1,146,1.0,1.0,-0.0,-0.0
ACOX3,6,207,1,146,0.29151108658901337,1.0,0.5353449237424535,-0.0
FGFBP1,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
FAM114A1,5,208,0,147,0.15779501128004492,1.0,0.801906731214027,-0.0
MIR1269A,1,212,0,147,1.0,1.0,-0.0,-0.0
SCD5,5,208,2,145,0.7808101540403325,1.0,0.10745454752500777,-0.0
HERC6,8,205,0,147,0.04416242308836011,1.0,1.354947105907619,-0.0
LRIT3,4,209,2,145,1.0,0.7236736098317631,-0.0,0.14045726447967397
TMEM155,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
EXOSC9,2,211,1,146,1.0,1.0,-0.0,-0.0
GATB,4,209,2,145,1.0,1.0,-0.0,-0.0
FBXW7,3,210,5,142,0.3696340707799328,0.07898257926378298,0.43222800479566054,1.1024686879996002
TDO2,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
CBR4,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
FAM149A,6,207,2,145,0.5770537361405876,1.0,0.23878374278413164,-0.0
MARCH11,9,204,5,142,0.9043486452301578,0.5509849875850934,0.04366410767829984,0.25886023399354013
NUP155,8,205,3,144,0.5366940186706584,1.0,0.2702732447964425,-0.0
DDX4,2,211,3,144,0.6745290717934915,0.6830913983096087,0.17099932776018953,0.16552118339626223
ANKRA2,0,213,0,147,1.0,1.0,-0.0,-0.0
AP3B1,3,210,4,143,0.6182827140704736,1.0,0.20881289532345965,-0.0
