gene,group_1_with_mut,group_1_without_mut,group_2_with_mut,group_2_without_mut,chi2_p,mwu_p,chi2_neglogp,mwu_neglogp
LAMA3,8,130,4,89,0.8413206867663918,1.0,0.07503843232765768,-0.0
OSBPL1A,5,133,3,90,1.0,1.0,-0.0,-0.0
DSC2,6,132,2,91,0.5969016724391754,1.0,0.22409720427118773,-0.0
ASXL3,26,112,13,80,0.43047721141475814,0.24824381288750752,0.36604983426556137,0.6051215668498994
SYT4,6,132,4,89,1.0,1.0,-0.0,-0.0
SLC14A2,11,127,7,86,1.0,1.0,-0.0,-0.0
ALPK2,10,128,6,87,1.0,0.8504362683123465,-0.0,0.07035822685723338
CDH7,19,119,10,83,0.6341421730445147,0.513802293806963,0.19781336349577647,0.2892039612112007
ZNF407,3,135,5,88,0.3479311767473976,0.6055766163353464,0.45850665408451174,0.21783090298056101
C19orf26,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
JSRP1,1,137,0,93,1.0,1.0,-0.0,-0.0
HMG20B,1,137,0,93,1.0,1.0,-0.0,-0.0
ZFR2,1,137,1,92,1.0,1.0,-0.0,-0.0
ACTL9,5,133,4,89,1.0,1.0,-0.0,-0.0
OR2Z1,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
MUC16,64,74,33,60,0.13125009199221677,0.3284676010664327,0.8819003835281151,0.4835074613309495
GCDH,1,137,1,92,1.0,1.0,-0.0,-0.0
CYP4F2,8,130,0,93,0.04589776652131991,1.0,1.3382084476014449,-0.0
NWD1,3,135,2,91,1.0,1.0,-0.0,-0.0
NCAN,9,129,6,87,1.0,0.49624247444426295,-0.0,0.30430606628849965
ZNF99,13,125,7,86,0.7923062422522471,0.5293681061847979,0.10110692243384996,0.2762422279859425
ZNF536,29,109,23,70,0.6151783013676294,0.6251446526302464,0.210998991416145,0.2040194793433569
PEPD,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
KCTD15,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
PRODH2,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
HKR1,3,135,4,89,0.5936041255614561,0.3864762307712327,0.22650308936253855,0.41287721109190795
RYR1,26,112,22,71,0.47195118359778043,0.6901258487904557,0.32610292041362915,0.16107170570975204
AC092071.1,3,135,3,90,0.9432369235568201,1.0,0.02537920687065199,-0.0
DEDD2,1,137,1,92,1.0,1.0,-0.0,-0.0
TMEM145,5,133,0,93,0.16305582313152764,1.0,0.7876636868382041,-0.0
ZNF233,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
DMWD,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
DHX34,5,133,4,89,1.0,1.0,-0.0,-0.0
EMP3,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
SPHK2,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
MYBPC2,2,136,3,90,0.6534376736205666,1.0,0.18479583010872824,-0.0
NLRP12,15,123,7,86,0.5350826207155779,0.35797067264432825,0.2715791545198516,0.4461525522121621
LILRB5,7,131,7,86,0.6272545155013567,0.17168169026382063,0.20255620358806123,0.7652760195822442
LILRA2,10,128,6,87,1.0,0.5186050164287256,-0.0,0.28516328664731216
KIR3DL1,6,132,2,91,0.5969016724391754,1.0,0.22409720427118773,-0.0
SYT5,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
ZNF304,5,133,2,91,0.803343069428577,1.0,0.09509894869232484,-0.0
RSPO4,2,136,3,90,0.6534376736205666,1.0,0.18479583010872824,-0.0
CPXM1,4,134,1,92,0.6362574981407336,0.13361440253771611,0.1963670865695941,0.8741467259508353
BPIFB6,5,133,2,91,0.803343069428577,1.0,0.09509894869232484,-0.0
SPAG4,3,135,2,91,1.0,0.6830913983096087,-0.0,0.16552118339626223
ELMO2,2,136,1,92,1.0,1.0,-0.0,-0.0
KCNB1,7,131,5,88,1.0,1.0,-0.0,-0.0
MC3R,9,129,4,89,0.6692598034063952,0.18242243945173575,0.17440525849124497,0.7389217409491402
HRH3,3,135,4,89,0.5936041255614561,1.0,0.22650308936253855,-0.0
COL20A1,8,130,2,91,0.3144267393099426,1.0,0.502480528023972,-0.0
SYNJ1,5,133,3,90,1.0,0.3016995824783478,-0.0,0.5204252908441533
SON,4,134,2,91,1.0,0.2888443663464849,-0.0,0.5393360985691478
KCNE1,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
BRWD1,7,131,1,92,0.20673412252414314,1.0,0.6845878349310942,-0.0
B3GALT5,1,137,0,93,1.0,1.0,-0.0,-0.0
SLC19A1,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
MCM3AP,5,133,3,90,1.0,1.0,-0.0,-0.0
S100B,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
CECR2,6,132,0,93,0.10615063010016802,1.0,0.9740774235590861,-0.0
PPIL2,1,137,0,93,1.0,1.0,-0.0,-0.0
IGLV3-32,1,137,0,93,1.0,1.0,-0.0,-0.0
KIAA1644,2,136,3,90,0.6534376736205666,1.0,0.18479583010872824,-0.0
ARSH,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
MID1,4,134,2,91,1.0,0.7236736098317631,-0.0,0.14045726447967397
GPM6B,2,136,1,92,1.0,1.0,-0.0,-0.0
ZRSR2,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
NHS,6,132,0,93,0.10615063010016802,1.0,0.9740774235590861,-0.0
CNKSR2,6,132,6,87,0.6859667749961202,0.17394501679990915,0.16369691896567914,0.7595880084645451
MAGEB18,6,132,3,90,0.9318316511759669,0.23859282931643555,0.03066254211959213,0.6223426127826093
MAGEB3,3,135,5,88,0.3479311767473976,0.07592696298255763,0.45850665408451174,1.1196039712045933
CXorf21,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
DMD,20,118,16,77,0.7096782178433896,0.7862728546822743,0.14893852436896332,0.10442671767622533
ZNF630,2,136,1,92,1.0,1.0,-0.0,-0.0
DGKK,4,134,5,88,0.5433279621078776,1.0,0.2649379436379869,-0.0
HSD17B10,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
HUWE1,16,122,8,85,0.6093036234798992,0.04779670796531914,0.21516623915331468,1.3206020147211712
FGD1,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
ALAS2,4,134,3,90,1.0,1.0,-0.0,-0.0
PAGE2,1,137,0,93,1.0,1.0,-0.0,-0.0
UBQLN2,3,135,2,91,1.0,1.0,-0.0,-0.0
STARD8,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
PJA1,3,135,7,86,0.10289736490914829,1.0,0.987595746909769,-0.0
TEX11,5,133,3,90,1.0,0.6055766163353464,-0.0,0.21783090298056101
ZMYM3,4,134,2,91,1.0,1.0,-0.0,-0.0
RPS26P11,1,137,0,93,1.0,1.0,-0.0,-0.0
RGAG4,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
XIST,9,129,10,83,0.3661632420891344,0.3990751965482372,0.43632525522575516,0.3989452637894628
MAGEE1,6,132,2,91,0.5969016724391754,1.0,0.22409720427118773,-0.0
LPAR4,4,134,3,90,1.0,1.0,-0.0,-0.0
DRP2,6,132,1,92,0.30222847418640186,1.0,0.5196646214017641,-0.0
TAF7L,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
NXF5,11,127,6,87,0.859640386391461,1.0,0.06568318930095354,-0.0
NXF3,8,130,0,93,0.04589776652131991,1.0,1.3382084476014449,-0.0
MORF4L2,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
RNF128,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
TSC22D3,1,137,0,93,1.0,1.0,-0.0,-0.0
COL4A5,8,130,8,85,0.5759747502690382,1.0,0.2395965548739823,-0.0
ALG13,6,132,1,92,0.30222847418640186,1.0,0.5196646214017641,-0.0
SOWAHD,1,137,1,92,1.0,1.0,-0.0,-0.0
UPF3B,2,136,3,90,0.6534376736205666,1.0,0.18479583010872824,-0.0
ATP1B4,4,134,6,87,0.3311845082651794,1.0,0.47992998629628075,-0.0
OCRL,3,135,5,88,0.3479311767473976,1.0,0.45850665408451174,-0.0
XPNPEP2,7,131,2,91,0.4360567028840532,0.10880943004054569,0.3604570333266637,0.9633334645909446
BCORL1,12,126,4,89,0.3049351940244775,0.7882813208580622,0.5157924487452784,0.10331876437252575
AIFM1,4,134,2,91,1.0,1.0,-0.0,-0.0
SLC25A14,5,133,0,93,0.16305582313152764,1.0,0.7876636868382041,-0.0
TFDP3,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
ZIC3,6,132,5,88,0.9641082405680219,1.0,0.015874205057233498,-0.0
ATP11C,7,131,4,89,1.0,1.0,-0.0,-0.0
HSFX1,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
MTM1,1,137,2,91,0.729148303480987,0.4795001221869535,0.13718413034732296,0.31921127782572034
VMA21,2,136,1,92,1.0,1.0,-0.0,-0.0
ZFP92,1,137,0,93,1.0,1.0,-0.0,-0.0
PNCK,5,133,0,93,0.16305582313152764,1.0,0.7876636868382041,-0.0
SLC6A8,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
ARHGAP4,7,131,1,92,0.20673412252414314,1.0,0.6845878349310942,-0.0
RENBP,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
TMEM187,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
TKTL1,3,135,2,91,1.0,1.0,-0.0,-0.0
GDI1,2,136,1,92,1.0,1.0,-0.0,-0.0
CAMTA1,9,129,7,86,0.9753651136628259,0.4496917979688909,0.010832782079167196,0.34708503355577575
PRAMEF1,3,135,3,90,0.9432369235568201,1.0,0.02537920687065199,-0.0
HCRTR1,1,137,0,93,1.0,1.0,-0.0,-0.0
CDCP2,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
FNDC7,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
CGN,3,135,2,91,1.0,0.4142161782425252,-0.0,0.3827729426607157
FCRL2,4,134,6,87,0.3311845082651794,1.0,0.47992998629628075,-0.0
SPTA1,35,103,25,68,0.9161396772946534,0.8049823838430015,0.038038307496124794,0.09421362358677582
DUSP27,10,128,10,83,0.48967869862505065,0.16748875557485465,0.31008878769264286,0.7760143441836337
OR13G1,5,133,10,83,0.05951215670299689,0.5716076449533316,1.2253943107461516,0.24290197138064135
OR2T33,10,128,4,89,0.5228616606717725,0.5606722114795215,0.28161320205853174,0.2512909682463805
NBAS,15,123,5,88,0.22343153289886428,0.4502589163819717,0.6508555349018216,0.3465376781816171
VIT,4,134,5,88,0.5433279621078776,1.0,0.2649379436379869,-0.0
ADD2,3,135,4,89,0.5936041255614561,0.5637028616507731,0.22650308936253855,0.24894976046811187
IGKV1-17,6,132,1,92,0.30222847418640186,1.0,0.5196646214017641,-0.0
CNTNAP5,18,120,12,81,1.0,0.9478777812782534,-0.0,0.023247656689647452
ZNF804A,19,119,11,82,0.8175891452705063,0.9334705417132071,0.08746488308560423,0.029899382881766214
SP140,8,130,5,88,1.0,1.0,-0.0,-0.0
OXSR1,2,136,1,92,1.0,1.0,-0.0,-0.0
ADGRG7,4,134,5,88,0.5433279621078776,1.0,0.2649379436379869,-0.0
MME,5,133,1,92,0.4399552714975573,1.0,0.3565914742620167,-0.0
NUDT9,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
EIF4E,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
ADAMTS12,31,107,14,79,0.220498057783719,0.15989901174573806,0.6565952315817588,0.7961542203982243
ZNF131,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
PCSK1,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
MAN2A1,5,133,4,89,1.0,1.0,-0.0,-0.0
MEGF10,10,128,5,88,0.7691845613395635,0.5799905038550084,0.11396944127225242,0.23657911705280585
PCDHGB4,7,131,4,89,1.0,1.0,-0.0,-0.0
PCDHGA9,4,134,7,86,0.19190438963591436,0.32412658775761904,0.7169150910651981,0.4892853427943356
RIOK1,1,137,1,92,1.0,1.0,-0.0,-0.0
ZBED9,11,127,4,89,0.40208699663737535,0.6510766340778344,0.3956799716122066,0.1863678903897793
GABBR1,2,136,4,89,0.36036336813710723,1.0,0.4432593625999806,-0.0
BAG2,1,137,0,93,1.0,1.0,-0.0,-0.0
FHL5,8,130,1,92,0.1409674001099769,1.0,0.850881309963726,-0.0
C7orf50,1,137,1,92,1.0,1.0,-0.0,-0.0
INTS1,9,129,3,90,0.4209677816626103,0.7003113729368902,0.3757511411751913,0.15470882072665035
PMS2,5,133,0,93,0.16305582313152764,1.0,0.7876636868382041,-0.0
ABCB5,15,123,7,86,0.5350826207155779,0.00915168885265007,0.2715791545198516,2.0384987538345123
HNRNPA2B1,5,133,2,91,0.803343069428577,1.0,0.09509894869232484,-0.0
TRGV5,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
ABCA13,23,115,14,79,0.884796160680032,0.9026467433207795,0.05315677053202384,0.04448218040966114
NSUN5,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
ELN,3,135,3,90,0.9432369235568201,1.0,0.02537920687065199,-0.0
GRM3,4,134,5,88,0.5433279621078776,1.0,0.2649379436379869,-0.0
PPP1R3A,9,129,2,91,0.224378127566184,1.0,0.6490194804830919,-0.0
ZFHX4,45,93,32,61,0.8868439953829024,0.13028428335330994,0.05215277013797552,0.8851079715830109
MMP16,9,129,12,81,0.15524475761046344,0.46502656315122637,0.808983056396396,0.3325222387218563
ENY2,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
UHRF2,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
PTPRD,24,114,22,71,0.31668188110337336,0.8461500336958513,0.4993767839976136,0.0725526239242114
FREM1,7,131,6,87,0.8768301892489665,0.3545394797735013,0.05708450585043349,0.4503353968896472
ACO1,1,137,1,92,1.0,1.0,-0.0,-0.0
TMEM8B,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
SLC28A3,4,134,2,91,1.0,0.2888443663464849,-0.0,0.5393360985691478
S1PR3,2,136,2,91,1.0,1.0,-0.0,-0.0
LPAR1,2,136,1,92,1.0,1.0,-0.0,-0.0
SCAI,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
PRRC2B,6,132,6,87,0.6859667749961202,0.40465676192728617,0.16369691896567914,0.39291319802894537
LCN8,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
AKR1C8P,1,137,0,93,1.0,1.0,-0.0,-0.0
CDHR1,9,129,1,92,0.09587034220498192,1.0,1.0183157224308417,-0.0
SEMA4G,2,136,1,92,1.0,1.0,-0.0,-0.0
SORCS3,17,121,8,85,0.49915629898983205,0.6202443403191722,0.30176344403547495,0.20743718994066615
TDRD1,5,133,2,91,0.803343069428577,1.0,0.09509894869232484,-0.0
MUC2,11,127,9,84,0.830740876658791,0.1107230968178013,0.08053441952081364,0.9557617759213295
LDHAL6A,2,136,1,92,1.0,1.0,-0.0,-0.0
LGR4,3,135,2,91,1.0,1.0,-0.0,-0.0
HIPK3,7,131,0,93,0.06963006161152964,1.0,1.1572032205427094,-0.0
OR4C46,9,129,5,88,0.9388837986153156,1.0,0.027388155064005656,-0.0
OR8H2,8,130,3,90,0.5585579333781574,1.0,0.2529317753834534,-0.0
APLNR,2,136,1,92,1.0,1.0,-0.0,-0.0
ANKRD13D,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
GUCY1A2,8,130,6,87,1.0,0.14278110869236738,-0.0,0.8453292500766271
ATM,12,126,10,83,0.7689029022735505,0.007426659430043781,0.11412849982049314,2.1292064913993336
SPATA19,5,133,2,91,0.803343069428577,1.0,0.09509894869232484,-0.0
GXYLT1,1,137,0,93,1.0,1.0,-0.0,-0.0
KRT73,4,134,2,91,1.0,0.7236736098317631,-0.0,0.14045726447967397
KRT3,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
STAC3,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
NOS1,11,127,6,87,0.859640386391461,0.719166283306752,0.06568318930095354,0.14317068183805587
POSTN,9,129,8,85,0.7361307298821309,1.0,0.13304505220495405,-0.0
THSD1,7,131,3,90,0.7287859556036008,0.6625205835400574,0.13740000522088158,0.17880062429078053
SLITRK1,14,124,11,82,0.8509683919704814,0.43687135436794833,0.07008657087632787,0.35964643102352334
HEATR5A,4,134,3,90,1.0,1.0,-0.0,-0.0
RPS29,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
PRKCH,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
SPTB,6,132,5,88,0.9641082405680219,1.0,0.015874205057233498,-0.0
SNORD115-28,1,137,0,93,1.0,1.0,-0.0,-0.0
FMN1,3,135,2,91,1.0,1.0,-0.0,-0.0
FURIN,2,136,1,92,1.0,1.0,-0.0,-0.0
CHSY1,2,136,1,92,1.0,1.0,-0.0,-0.0
DNAJA3,2,136,2,91,1.0,1.0,-0.0,-0.0
USP7,5,133,2,91,0.803343069428577,1.0,0.09509894869232484,-0.0
ACSM1,6,132,3,90,0.9318316511759669,0.6373518882339371,0.03066254211959213,0.1956207232016865
SULT1A2,1,137,1,92,1.0,1.0,-0.0,-0.0
MED31,1,137,0,93,1.0,1.0,-0.0,-0.0
MYH4,20,118,4,89,0.023218142323493608,0.7373156772164182,1.6341725309768629,0.13234653178766762
KRT9,3,135,3,90,0.9432369235568201,1.0,0.02537920687065199,-0.0
ABCA9,9,129,6,87,1.0,0.49624247444426295,-0.0,0.30430606628849965
EXOC7,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
DLGAP1,7,131,5,88,1.0,1.0,-0.0,-0.0
APCDD1,3,135,2,91,1.0,1.0,-0.0,-0.0
STK11,31,107,14,79,0.220498057783719,0.5326144708972826,0.6565952315817588,0.2735870381496837
ZNF554,2,136,1,92,1.0,1.0,-0.0,-0.0
MCOLN1,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
UPK1A,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
PSG9,2,136,9,84,0.010319561692550742,1.0,1.9863387483046446,-0.0
CRX,5,133,3,90,1.0,0.6055766163353464,-0.0,0.21783090298056101
SIGLEC11,2,136,1,92,1.0,1.0,-0.0,-0.0
VN1R4,2,136,1,92,1.0,1.0,-0.0,-0.0
SEL1L2,6,132,4,89,1.0,1.0,-0.0,-0.0
SSTR4,9,129,1,92,0.09587034220498192,1.0,1.0183157224308417,-0.0
IL17RA,1,137,0,93,1.0,1.0,-0.0,-0.0
ENOX2,5,133,1,92,0.4399552714975573,1.0,0.3565914742620167,-0.0
GABRA3,9,129,5,88,0.9388837986153156,1.0,0.027388155064005656,-0.0
VPS13D,10,128,8,85,0.899136696080145,0.3592669298498168,0.04617427729866012,0.4445827573145047
CROCC,5,133,7,86,0.31303535048391784,1.0,0.5044066156382156,-0.0
THRAP3,3,135,4,89,0.5936041255614561,1.0,0.22650308936253855,-0.0
MACF1,13,125,15,78,0.184635381778161,0.2851652281323296,0.7336850712482806,0.5449034316634682
KANK4,8,130,6,87,1.0,0.312321421676216,-0.0,0.5053982271155717
DIRAS3,1,137,1,92,1.0,1.0,-0.0,-0.0
ASB17,5,133,3,90,1.0,1.0,-0.0,-0.0
ST6GALNAC3,2,136,5,88,0.18808548702711117,1.0,0.7256447140041473,-0.0
CLCA4,9,129,5,88,0.9388837986153156,0.7420496489818271,0.027388155064005656,0.12956703601816946
VCAM1,6,132,5,88,0.9641082405680219,1.0,0.015874205057233498,-0.0
S1PR1,9,129,3,90,0.4209677816626103,1.0,0.3757511411751913,-0.0
AMY2A,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
NOTCH2,0,138,5,88,0.021856599706490402,1.0,1.6604174015615933,-0.0
MCL1,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
NES,8,130,4,89,0.8413206867663918,0.5958830905651777,0.07503843232765768,0.22483893841886238
MRPL24,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
FCRL5,12,126,9,84,0.9830760213466692,0.04040109657448645,0.0074128968425531926,1.3936068470234209
MNDA,4,134,6,87,0.3311845082651794,0.5402913746074198,0.47992998629628075,0.2673719656281234
LMX1A,4,134,3,90,1.0,1.0,-0.0,-0.0
PRRC2C,7,131,10,83,0.17237601316564097,1.0,0.7635231681782171,-0.0
ASPM,23,115,17,76,0.8883101669617801,0.9239209177624518,0.051435367239084484,0.034365200261718735
ZBTB41,7,131,5,88,1.0,1.0,-0.0,-0.0
CENPF,13,125,14,79,0.2721250599496551,0.14926207960126825,0.5652314622749594,0.8260505118442335
USH2A,48,90,37,56,0.5260349005095184,0.42803436034703646,0.2789854410251981,0.36852136671078145
LIN9,2,136,1,92,1.0,1.0,-0.0,-0.0
OBSCN,29,109,18,75,0.8881382558972668,0.7125950231606369,0.05151942262281372,0.14715721513322166
RYR2,55,83,38,55,0.9872444472068027,0.39278604935979744,0.0055753002900524274,0.4058439455125099
ZP4,20,118,9,84,0.37841614479479146,0.3615476560201982,0.42203034307966486,0.4418344497318005
RP11-193H5.1,12,126,8,85,1.0,0.2615722360139493,-0.0,0.5824083550948488
OR2C3,8,130,9,84,0.39488309199215976,0.4093954862099187,0.403531461380471,0.38785694996108383
OTOF,9,129,14,79,0.05744447288513253,0.354985433999494,1.2407517513266637,0.44978946684188154
GALNT14,8,130,3,90,0.5585579333781574,0.15304188415881997,0.2529317753834534,0.8151896961776931
AC016734.2,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
APLF,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
CYP26B1,5,133,3,90,1.0,0.6055766163353464,-0.0,0.21783090298056101
LRRTM4,17,121,12,81,1.0,0.2626182904425206,-0.0,0.580675030106267
SEMA4C,2,136,1,92,1.0,0.4795001221869535,-0.0,0.31921127782572034
IL1RL1,5,133,5,88,0.7546644269464793,1.0,0.12224612111627552,-0.0
CFAP221,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
AMMECR1L,1,137,1,92,1.0,1.0,-0.0,-0.0
ACVR1C,2,136,2,91,1.0,1.0,-0.0,-0.0
SATB2,11,127,6,87,0.859640386391461,1.0,0.06568318930095354,-0.0
KIF1A,11,127,5,88,0.6188268700918258,1.0,0.20843083705532517,-0.0
CHL1,11,127,6,87,0.859640386391461,0.719166283306752,0.06568318930095354,0.14317068183805587
GRM7,13,125,6,87,0.5746373283658412,0.6210861815568363,0.2406061657148626,0.2068481331926632
RAF1,1,137,1,92,1.0,1.0,-0.0,-0.0
LAMB2,4,134,3,90,1.0,0.2635524772829727,-0.0,0.5791328972434887
GBE1,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
EPHA6,12,126,9,84,0.9830760213466692,0.7696723627338158,0.0074128968425531926,0.11369410773400063
CPA3,4,134,4,89,0.8376704162563656,0.1813582759043133,0.07692682212891169,0.7414626215141046
PLCH1,6,132,3,90,0.9318316511759669,1.0,0.03066254211959213,-0.0
ABCC5,3,135,4,89,0.5936041255614561,1.0,0.22650308936253855,-0.0
SST,1,137,1,92,1.0,1.0,-0.0,-0.0
RPL35A,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
LMLN,2,136,2,91,1.0,1.0,-0.0,-0.0
EVC2,5,133,5,88,0.7546644269464793,1.0,0.12224612111627552,-0.0
CRMP1,8,130,2,91,0.3144267393099426,0.5737754036327304,0.502480528023972,0.2412580728476607
TLR1,5,133,3,90,1.0,1.0,-0.0,-0.0
PDGFRA,14,124,9,84,1.0,0.1250784140240857,-0.0,0.9028176341844194
AFP,3,135,4,89,0.5936041255614561,1.0,0.22650308936253855,-0.0
BMP3,2,136,2,91,1.0,1.0,-0.0,-0.0
HELQ,2,136,3,90,0.6534376736205666,1.0,0.18479583010872824,-0.0
WDFY3,18,120,10,83,0.7507574899464051,0.20511768103340522,0.12450032636019354,0.6879969020681057
MEPE,6,132,4,89,1.0,1.0,-0.0,-0.0
CAMK2D,0,138,3,90,0.12571183774369243,1.0,0.90062382474284,-0.0
NDST3,5,133,5,88,0.7546644269464793,1.0,0.12224612111627552,-0.0
FAT4,27,111,19,74,1.0,0.7477205495293855,-0.0,0.1262606835173161
RNF150,5,133,2,91,0.803343069428577,1.0,0.09509894869232484,-0.0
LRBA,6,132,5,88,0.9641082405680219,0.3613104285261787,0.015874205057233498,0.4421195031814602
NAF1,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
ZFP42,6,132,3,90,0.9318316511759669,1.0,0.03066254211959213,-0.0
TRIML2,4,134,6,87,0.3311845082651794,1.0,0.47992998629628075,-0.0
TRIML1,7,131,12,81,0.06006776479282683,0.30204895653756936,1.2213585284688637,0.5199226602515433
TAS2R1,4,134,3,90,1.0,0.5637028616507731,-0.0,0.24894976046811187
C5orf17,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
ITGA2,4,134,4,89,0.8376704162563656,1.0,0.07692682212891169,-0.0
ESM1,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
ADAMTS6,4,134,4,89,0.8376704162563656,0.4532547047537364,0.07692682212891169,0.3436576792611752
SV2C,8,130,5,88,1.0,1.0,-0.0,-0.0
LNPEP,4,134,2,91,1.0,1.0,-0.0,-0.0
SNX24,2,136,2,91,1.0,1.0,-0.0,-0.0
IL4,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
PCDHA1,10,128,6,87,1.0,0.2452781168067728,-0.0,0.6103411968975874
PCDHA6,7,131,4,89,1.0,0.5707503880581739,-0.0,0.24355378455701526
PCDHA10,6,132,8,85,0.2947020229361341,1.0,0.530616882993017,-0.0
PCDHB11,12,126,9,84,0.9830760213466692,0.4134069344282052,0.0074128968425531926,0.3836222428547233
PCDHGB2,8,130,5,88,1.0,1.0,-0.0,-0.0
PCDHGB7,3,135,5,88,0.3479311767473976,0.3016995824783478,0.45850665408451174,0.5204252908441533
SH3RF2,2,136,1,92,1.0,1.0,-0.0,-0.0
CTC-340A15.2,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
KCNMB1,2,136,2,91,1.0,0.6170750774519738,-0.0,0.2096619936012596
ZFP2,2,136,3,90,0.6534376736205666,0.4142161782425252,0.18479583010872824,0.3827729426607157
GCNT2,3,135,4,89,0.5936041255614561,1.0,0.22650308936253855,-0.0
RNF182,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
OR10C1,2,136,5,88,0.18808548702711117,1.0,0.7256447140041473,-0.0
DNAH8,23,115,12,81,0.5516572692343198,0.6824051848522563,0.25833065471265115,0.1659576820981974
ZNF318,8,130,6,87,1.0,0.312321421676216,-0.0,0.5053982271155717
GSTA4,1,137,1,92,1.0,1.0,-0.0,-0.0
ADGRB3,21,117,11,82,0.5911650926134537,0.5105691712089317,0.22829121827516524,0.29194541197213636
COL12A1,15,123,12,81,0.7925341245747428,0.4208286405349698,0.1009820290528675,0.3758947108623435
CGA,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
EPHA7,7,131,11,82,0.10346647022673912,0.2802266685689103,0.9852003666778822,0.5524905362123322
SOBP,2,136,2,91,1.0,0.6170750774519738,-0.0,0.2096619936012596
HS3ST5,3,135,3,90,0.9432369235568201,1.0,0.02537920687065199,-0.0
