,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
UBE2K,2150.018399871755,0.17301766767082805,0.12284452086090995,1.4084280394298283,0.15900436131090145,0.5912948506602056
PGM3,530.7812204576704,0.2287576774326249,0.16243540340431203,1.4082993770959678,0.15904244004195622,0.5912948506602056
HIAT1,1090.9479046231688,0.13258990750340524,0.09416812080107825,1.4080126732430986,0.15912731734895036,0.591486212015657
FAAP24,55.52177320876225,0.3098405061915066,0.22007212815894123,1.4079043483767857,0.15915939532843115,0.591486212015657
PLP2,2891.016633984178,0.2694250113406571,0.1914758012185506,1.4070969262227309,0.1593986494599493,0.5921716329081117
AK2,3248.468663973459,0.18957896381016054,0.13478456553347343,1.4065331817468305,0.15956585861499084,0.5921716329081117
CTTNBP2,47.96868533989864,-0.4730570072807732,0.3363159586403117,-1.4065850731356622,0.15955046185317034,0.5921716329081117
EMC2,930.7563646755691,0.16311425751831282,0.11597371287699099,1.4064761183538381,0.1595827912663289,0.5921716329081117
RGN,137.79909928303255,-0.40704049971292267,0.28942062978740885,-1.406397671140134,0.15960607144365324,0.5921716329081117
LINC02995,3.2610128701556653,-0.41622572843890615,0.29591071505874583,-1.4065922836091782,0.15954832251307183,0.5921716329081117
AKAP450,1571.793280758827,-0.19898335086225682,0.14142227610206495,-1.4070156155501967,0.15942275838857622,0.5921716329081117
MAPK8IP1,282.76064118456475,0.3322251919719348,0.23615765813868325,1.406794065415554,0.15948846285725826,0.5921716329081117
FMO9P,1.324149704221369,1.5071350903057341,1.071855736973744,1.406098823113033,0.15969478181054098,0.5923791033690806
VRK3,644.3785572868046,0.12862956450431398,0.09152279929700557,1.4054373936585052,0.1598912538269499,0.5928644294712335
ARL10A,18.788757684879787,-0.32071906747755013,0.2281967044378093,-1.4054500404275385,0.15988749549812675,0.5928644294712335
AQP3,12591.930386377677,0.4940496473931584,0.3516553405178907,1.4049257624398945,0.16004335487863985,0.5933066295675413
SAAL1,186.28256825797266,0.19716526100220327,0.14037694152381353,1.4045416495183876,0.1601576183388813,0.5933930476267951
CEP83-AS1,10.662588141031506,0.3252663366283975,0.2316333136559903,1.4042295190382936,0.1602505143328069,0.5933930476267951
PVALB,7.477628223701022,0.5897500061686339,0.4200395987093669,1.4040343052910416,0.16030863437318932,0.5933930476267951
BBS5,158.34950434980672,-0.19191835762360202,0.13669745188145585,-1.4039644117875274,0.1603294472995509,0.5933930476267951
SERTAD3,789.7966545222444,0.18967099068026125,0.1350492882810262,1.4044575361668838,0.1601826480710844,0.5933930476267951
ELF4,884.8749117495177,-0.22511757408818264,0.1603370395848539,-1.4040272582745639,0.16031073274509677,0.5933930476267951
LFNG,1301.0929381338406,0.3659016370455786,0.26058890984952565,1.4041335729017197,0.1602790779190224,0.5933930476267951
TEX12,1.1997401609427667,0.6423999959019848,0.4573151004775883,1.4047207171403409,0.16010434277411756,0.5933930476267951
MAP3K1,739.2578967044575,-0.1828076430148025,0.13022165143844078,-1.4038191114572105,0.16037272144928738,0.5934316290416585
PLCL2,184.77023470564723,-0.29013516334420864,0.20671062011808036,-1.4035813117800782,0.16044356331390597,0.5935721833433772
CXorf38,241.75938093755852,-0.16794811364813586,0.11975091989004236,-1.4024786932939566,0.1607723486863062,0.5935729570852486
FLJ20612,1823.4950538711748,-0.20617009528536503,0.14696116169804094,-1.4028883067009217,0.16065014833047897,0.5935729570852486
UBE2QL1,25.518264039207,-0.5296354731354799,0.3776302362006258,-1.4025240098997194,0.16075882588609658,0.5935729570852486
ZNF524,327.93106519736926,0.21577263431088364,0.15381600750267327,1.4027970028225678,0.16067738102229567,0.5935729570852486
LRRC70,29.3647706229459,0.2803593236339231,0.19976422427443966,1.403451116696253,0.16048235918153875,0.5935729570852486
ATP5CL1,2861.430000519644,0.18273002852329534,0.1302597373865701,1.4028128122276944,0.16067266539067382,0.5935729570852486
GLUD1,2782.6880826719757,0.15386417629905122,0.1096890837965799,1.4027300709740151,0.1606973466223074,0.5935729570852486
HMGN1,3429.1827702152805,0.14988554813408547,0.10685749978411228,1.402667556670371,0.16071599617301813,0.5935729570852486
WLS,1756.9636495255165,-0.34122869496349223,0.24319016105212019,-1.4031352809966706,0.16057650218039632,0.5935729570852486
FUT8,1197.3474274577436,0.2761115960603039,0.19676602924472647,1.4032483001265015,0.1605428091116089,0.5935729570852486
PRXL2C,182.1638317160536,0.21391771347378413,0.1525933969052572,1.401880538819135,0.16095092282603496,0.5940992404665242
LGSN,465.3495347263209,0.7074365538814193,0.5046698301181655,1.40178094996441,0.16098066881171524,0.5940992404665242
MFSD2B,55.38019920091084,0.34674131097466276,0.24740231551679337,1.4015281556696926,0.16105619405895355,0.5941352145548287
FTX,35.62859711075983,-0.25289420882378844,0.1804289940237773,-1.4016273282023706,0.16102656191691012,0.5941352145548287
PHF6,685.8777899260643,-0.18089126381505757,0.12907751479247365,-1.4014157625043238,0.16108978142383623,0.5941377912253167
ZMYM5,285.88113292698154,0.15531245533649113,0.11084465385660475,1.4011722706754317,0.16116256421734165,0.5942848994868906
LOC143188,13.655484163364696,0.23162803880967867,0.16533104858965825,1.4009954015628703,0.16121544820872236,0.5943585861001162
MMP2,7425.2998495341535,-0.37000093126203987,0.26418475048650014,-1.400538564700187,0.16135210340501427,0.5943771916826229
ERICH5,122.94646567748481,-0.5781799001075457,0.41281113855528473,-1.4005918108968718,0.16133617118295573,0.5943771916826229
GRIA4,3.1026590349366976,0.6135173428152532,0.4380035535351631,1.4007131628579348,0.1612998649277596,0.5943771916826229
ALPL,2698.059117567458,-0.5746809173574419,0.4103259879688993,-1.4005472093105638,0.16134951670094,0.5943771916826229
KIAA0829,2756.9756409095044,0.23140784309791348,0.1652699886117843,1.4001806682608637,0.16145922330777973,0.5946505339561755
LTBR,2968.111558190061,0.22602337926803628,0.1614800044873476,1.3996988666528423,0.1616035133430992,0.5950606336206863
ACSM3,394.9736928889257,-0.41465438865579246,0.2963065119678419,-1.399410312996411,0.16168997604928015,0.5951363930990721
DST,2485.4632841091143,-0.34511564657696026,0.2466132605455611,-1.3994204764719096,0.16168693005497703,0.5951363930990721
PPARA,594.2182650141569,-0.19218411343132422,0.13753395260126688,-1.397357596407463,0.16230606375507728,0.5951728093656297
C16orf1,231.59910922304104,-0.24847282340826338,0.17771393894362925,-1.3981617023697774,0.16206451442713155,0.5951728093656297
CNTD1,59.28121828784731,-0.3179787875988261,0.22759578174738163,-1.39712074256176,0.1623772652110539,0.5951728093656297
SPG20,930.5491410920627,0.1826251045800717,0.13064443060535488,1.3978789890534087,0.16214940911947995,0.5951728093656297
SYCP2,105.91198500621398,-0.6219070948640503,0.4445181849102094,-1.3990588371309773,0.1617953400471439,0.5951728093656297
CYP4F35P,20.28846810932689,0.543634062248776,0.38912370146439296,1.3970726023701785,0.16239173968243503,0.5951728093656297
CDH4,13.13515445557462,0.8454748500639494,0.604356924530371,1.398966100572016,0.16182314887385307,0.5951728093656297
EPB41L3,568.6871143035393,0.3542554568456981,0.2533017771046912,1.3985510125311207,0.16194766516362968,0.5951728093656297
GDF1,3.5178329977412828,0.792367143704453,0.5665055050054435,1.398692751797424,0.16190513871170564,0.5951728093656297
PDGFRA,1028.7595463369005,-0.3281765300967025,0.23486715760496923,-1.3972857399188754,0.1623276622933807,0.5951728093656297
WWP2,1587.9857331499156,-0.16767631940582176,0.1199412076782956,-1.3979875861810607,0.16211679501434062,0.5951728093656297
PPP1R7,1229.497734700201,0.12903784003082563,0.0922749720039567,1.3984056264497433,0.1619912945392935,0.5951728093656297
LINC02610,13.24795761907174,-0.5246284633953251,0.3752112329890794,-1.3982216342936475,0.16204652205328895,0.5951728093656297
KIAA0458,2708.6798479204,-0.18369280607228636,0.1314273795965304,-1.3976753294192266,0.162210585935594,0.5951728093656297
SFXN2,316.8131300884711,0.23689012636152487,0.16952947546763877,1.3973388740104045,0.1623116911021193,0.5951728093656297
APOD,1286.4071039560645,-0.5871172359989788,0.4200869685408776,-1.3976087809585263,0.16223058003909074,0.5951728093656297
CD200,184.3934751634137,0.26651516977725154,0.19070090243869162,1.3975558918130102,0.16224647160596195,0.5951728093656297
PSMD1,2200.5613507513845,0.14642534231245724,0.10471720276366529,1.3982931022605944,0.16202506837423847,0.5951728093656297
DISP1,331.6129823023873,-0.2691165289328281,0.19242259930320843,-1.3985702818033854,0.16194188325164038,0.5951728093656297
TNRC6C,408.0831096651282,-0.23186546174259945,0.16585292115742906,-1.3980185583979599,0.16210749428402238,0.5951728093656297
GATS,196.5219519559729,0.30331142579163833,0.2170412835299823,1.397482639517005,0.1622684836154623,0.5951728093656297
PGLYRP2,0.950003366982943,0.7418070354485407,0.5311169429115694,1.396692471119399,0.16250606920552801,0.5954710223525078
MDM4,1005.7536806858516,-0.22605386208987596,0.16188215580354684,-1.3964100055858235,0.16259106378707433,0.5956482062890168
FBXO46,481.9108391065069,0.20476209697786785,0.14664487788911362,1.396312642659772,0.16262036830431392,0.5956482062890168
ALG1L,165.83010011877067,0.5143531778248467,0.36842609182134894,1.3960823873306407,0.16268968693553565,0.5956605582672175
CCNB1IP1,616.976564722807,0.22092396538237363,0.1582402520571132,1.3961300143950488,0.1626753469250688,0.5956605582672175
LOC399815,17.565101750371795,0.4139751762904228,0.2965667203145886,1.3958922155907818,0.16274695516061388,0.5957494923964518
C11orf80,429.147216145299,0.22637591977344682,0.16222087480000402,1.3954795894951073,0.16287126546946784,0.5960837541948818
WDFY1,1266.2039351690892,-0.16512438981676028,0.11834616085441037,-1.3952661296710465,0.16293560180579336,0.5961984295364912
C1orf50,158.54386755701398,0.15807095684166975,0.11330912935428615,1.3950416682439222,0.16300327467329012,0.5963252646765869
MGC4027,383.662263450765,0.24839625550703567,0.17812233841330186,1.3945261314202795,0.1631587840963099,0.5963851454070472
COLEC12,800.44215325998,-0.39886000218185363,0.2859620020531304,-1.3948007054019274,0.16307594614017085,0.5963851454070472
STAT5B,1352.425162578847,-0.1376198675662772,0.09868842597607083,-1.3944884235933213,0.1631701628858807,0.5963851454070472
ARHGAP8,391.30595191615157,-0.2461341040299594,0.17651104739558107,-1.394440221513984,0.16318470931342566,0.5963851454070472
SAMD1,304.66316237109294,0.17268991840234052,0.12383537823958954,1.3945119791876441,0.16316305463230285,0.5963851454070472
C3orf35,9.267958716389037,0.3640789671005197,0.2612506322751202,1.3936003290400159,0.16343832911149236,0.5964924332073155
WDR46,1130.6987589810333,-0.13609608563899855,0.09763861223740565,-1.3938756657876763,0.1633551537861785,0.5964924332073155
THAP7,443.8754892874765,0.24038057551085681,0.17245954875251038,1.39383743753045,0.1633667000922392,0.5964924332073155
MTF2,532.2014013216708,0.17573445240637176,0.12605313703509066,1.3941299402763043,0.16327836941724871,0.5964924332073155
RRP36,803.6508688829012,0.1534057256189786,0.11007392989577046,1.3936608401665975,0.16342004682201894,0.5964924332073155
ZBTB48,462.85554787757593,-0.18485463663978532,0.13263317947397796,-1.3937284574864088,0.16339961935493497,0.5964924332073155
WIPI2,1913.4604338309566,0.13089014511084007,0.09392383047727695,1.3935775877721084,0.1634452003529594,0.5964924332073155
C3orf36,23.1913795348414,0.45810234770450664,0.3287594433117228,1.3934271912917908,0.16349064791608203,0.5965340659131987
ERI2,353.7158544108613,0.16330664853247134,0.11720674052736196,1.3933213038574974,0.16352265122624743,0.5965340659131987
HLA-DPA1,12653.021905580441,-0.3702848760803153,0.2658381123555654,-1.3928961231301913,0.16365120496661567,0.5967128827471895
TMEM9B,1428.9932736789108,0.17234212096838655,0.12371897090147954,1.3930128881012664,0.1636158933977283,0.5967128827471895
ATP11C,476.5477367578063,-0.21868425700328198,0.15700697716080447,-1.3928314585619241,0.16367076302310124,0.5967128827471895
CANPX,121.50090205773269,0.7750053134845281,0.5564843222163014,1.3926813075306894,0.1637161835955211,0.5967157266809343
GRAPL,5.561250508873916,0.3864524388695914,0.2775021723631644,1.392610499509333,0.1637376062639021,0.5967157266809343
GOLT1A,395.96723488615146,-0.40093661213708576,0.28792604097717606,-1.392498611019585,0.1637714619613999,0.5967187293934428
POTEM,40.48341627427782,0.42658098844313075,0.3063854387395625,1.39230176929439,0.16383103597612847,0.5968154194210044
ADAMTS1,855.7589234608745,0.3702219571629495,0.26593841882835056,1.3921341594570755,0.16388177585159402,0.5968798953143238
POC1B,501.88294642979224,0.24288027526175981,0.17449011568885256,1.3919428862942544,0.16393969370015415,0.5969704831068907
CALR3,0.9545854136562149,1.0011804472711854,0.7193549952276435,1.3917752068356135,0.1639904800197136,0.5970350708496829
FCN1,191.13286412926897,0.44709143586654937,0.32126989890331,1.3916381129783555,0.1640320114590672,0.5970659453975516
GGT1,758.1936756498628,-0.37402795902645775,0.2688099457421745,-1.3914215785200215,0.16409762490799318,0.597092338021743
DLGAP1,27.691220928531415,0.7176107735432565,0.5157487566337254,1.3913960321050072,0.16410536718947988,0.597092338021743
HM13,4345.015671950085,0.1635508509021058,0.11758105965594222,1.3909625528182625,0.16423678251823348,0.5972485673416715
CHP1,3917.5995979338873,0.26097016573560505,0.18762315987316552,1.3909272496637548,0.164247488655047,0.5972485673416715
CLEC4M,2.322922773087617,0.8823491257130452,0.6342856647666046,1.391091072565418,0.16419781168821335,0.5972485673416715
CDKN1A,2655.2643106529067,0.2562816199611465,0.184303794288364,1.390539033397029,0.16436525492423526,0.5975565164432098
KCNA4,2.614202071963123,0.6453897714561022,0.46417525622582817,1.3904010668378035,0.16440712270180358,0.5975761371836877
LRP1,7831.573179051675,-0.2666990127403317,0.19182794261065322,-1.3903032535861668,0.16443681029283763,0.5975761371836877
FAM81A,78.81154069720635,0.3857789012756251,0.2775135154142355,1.3901265338366864,0.16449045726682954,0.5976508669600313
RHNO1,766.209416849589,0.16963732622428268,0.1220419537497454,1.3899918922318677,0.16453133938706166,0.597679196868544
C10orf14,46.55485952551766,0.6295772026968183,0.45322692925398966,1.3890992835158773,0.1648025616178761,0.5984676373962912
UNC13B,2824.0214618228138,0.3203364298126363,0.2306138918690281,1.3890595541163846,0.16481464135325485,0.5984676373962912
EIF4E1B,4.892703080804095,-1.812542449912155,1.305409520307939,-1.3884856987136007,0.16498919662049671,0.598740425261003
C2CD4A,344.6517101662023,0.5929400488392279,0.4269911011857218,1.3886473212033656,0.1649400202379937,0.598740425261003
TINAG,27.05325251870862,-1.2697139161734756,0.9143944417477331,-1.3885844644315648,0.16495914416498858,0.598740425261003
LEAP2,4.125230425097565,-0.3634363032663092,0.2618190212390314,-1.3881203189378089,0.1651004102925785,0.5987571160825453
EIF4ENIF1,521.8709020961727,-0.09702102092651825,0.06988849002736894,-1.3882260281846692,0.1650682288927986,0.5987571160825453
FBXW10,6.487621167889949,0.6389857549322088,0.46027255907062586,1.388276885814,0.16505274782661383,0.5987571160825453
PTBP3,3394.7734917976727,0.15984634314200896,0.11516016390461005,1.3880350437362485,0.16512637433286692,0.5987571160825453
DPYSL3,4214.278247335476,-0.3458500476518711,0.249233424983807,-1.387655157707444,0.16524207691190218,0.5987821401221534
UGDH,3820.41476112074,0.44388591418078643,0.3199250811231439,1.3874683179651306,0.16529900541318454,0.5987821401221534
SEMA3B,776.1930232954521,0.453925961724776,0.32713997792302735,1.387558819948261,0.1652714283754818,0.5987821401221534
EXOSC9,444.76725794934697,0.12980082701730336,0.09352598122791662,1.387858489300287,0.16518014025146277,0.5987821401221534
RAB29,577.1846927965327,-0.21817947981186692,0.15721347598049823,-1.3877912084262503,0.1652006326855392,0.5987821401221534
HS3ST6,12.678859544607727,0.7935743345705079,0.5720303258343038,1.3872941673382142,0.1653520809376412,0.5988543187928004
KLHL42,599.2927733090312,0.21377689586215418,0.15412718090194857,1.3870161941011112,0.1654368248355229,0.5989842597530972
NOS2,28.21625581840631,0.4692392109080555,0.33832944753348904,1.3869298529257006,0.1654631537611212,0.5989842597530972
FCER2,20.84399247916993,0.6371436209270444,0.45941774990331363,1.386850249171117,0.16548743096749008,0.5989842597530972
L3MBTL1,147.65137809034732,-0.3364122351772793,0.24275625073957544,-1.385802565958132,0.1658071986617946,0.5992718849436496
OVCH2,1.9318083985503163,-0.9079845934328507,0.6551938581334601,-1.3858258623173758,0.16580008323494932,0.5992718849436496
LINC00239,20.592288848222342,0.37186528584559886,0.2682343360531242,1.3863448330938155,0.16564163310024504,0.5992718849436496
CA8,115.77527375298415,0.6484192809444623,0.4678111196458889,1.3860706890321146,0.1657253194946755,0.5992718849436496
CCDC151,37.89665260476366,0.5518807986194196,0.3982087948685278,1.3859081108483002,0.1657749638332464,0.5992718849436496
CDC42SE1,3555.6469341538173,0.14902447225072132,0.10752580816547512,1.3859414292555932,0.16576478892280877,0.5992718849436496
SORL1,2739.538395506454,-0.328464741405463,0.23703535664153338,-1.3857204514101138,0.1658322808100362,0.5992718849436496
TRIM21,564.7878891168406,-0.194757887022279,0.14050189795406262,-1.3861584068135187,0.16569853892776787,0.5992718849436496
BHMT2,336.77018110346916,0.734573712097749,0.5302870358022092,1.3852379230551968,0.16597972829125884,0.5992890655483983
DLX6,17.864477117757747,1.0897206630684273,0.787215098076784,1.3842730731799775,0.16627485574442846,0.5992890655483983
ACAT2,545.811637976945,0.24089510419019924,0.173874886823159,1.3854508180655423,0.16591466124159093,0.5992890655483983
WBSCR16,1111.928311571185,-0.14825673105535464,0.10710751155300278,-1.3841861220161849,0.16630147166311215,0.5992890655483983
SCX,6.948972986763545,0.46084377538962135,0.33279710398596896,1.3847589713672839,0.1661261803365185,0.5992890655483983
SLC13A2,123.75901403329576,-1.2379473070751397,0.8936439782800012,-1.385280197890238,0.16596680631680927,0.5992890655483983
EEF1D,9341.825326087097,0.206677738739657,0.14930839195374238,1.3842339069841993,0.16628684419587758,0.5992890655483983
ACP6,474.8628192045111,-0.227298477547406,0.16406129953284446,-1.3854484768475317,0.16591537668311973,0.5992890655483983
RPL10A,11007.300840010957,0.22555881428987792,0.16291157469179876,1.3845475050903977,0.16619087261768128,0.5992890655483983
ENOSF1,610.2089350083339,-0.22443326845732442,0.16205923003905856,-1.3848842080962178,0.16608787654034818,0.5992890655483983
FLT4,420.9771839344574,0.2999512405944972,0.21667413168979405,1.384342645129085,0.1662535619438198,0.5992890655483983
FAM92A1,128.37983290698028,0.3127536546766219,0.2258983174516274,1.38448864163671,0.16620888363992103,0.5992890655483983
EXO5,193.16954040278955,0.17114994135380363,0.12362521773838042,1.3844258031237324,0.16622811256955305,0.5992890655483983
ITLN1,15.654206764576227,0.7535163568748431,0.5442011083109419,1.3846284863578484,0.16616609639202373,0.5992890655483983
PEAK1,929.6668420250816,-0.20508393410771342,0.14819831370181225,-1.3838479601081015,0.1664050141329907,0.5995425967914793
KIF14,196.5331778228099,0.41693055762938025,0.30132215145044344,1.383670452445811,0.16645938495521995,0.5996189011397902
YB1,7045.112971735138,0.16119644631892469,0.11655083899951357,1.3830569363777592,0.1666474085691173,0.6001765222888964
MIR155HG,41.402872388253314,0.3798338097609388,0.2747008281494404,1.3827181094419736,0.1667513169091125,0.6003113869994255
EDEM2,1217.1093135547521,0.16229123278340077,0.11737040606443391,1.3827270282621862,0.16674858114310953,0.6003113869994255
RNF114,1684.9119947985089,-0.14081339090445877,0.10186294724108282,-1.3823808825321977,0.1668547829160939,0.600564186766136
DHRSX,554.955013741586,-0.23748249715785497,0.1718238996896547,-1.3821272685976262,0.16693262705848388,0.6006050403926532
MED31,153.83766927773823,0.2099755315941849,0.1519157518905082,1.3821840657150728,0.16691519140642908,0.6006050403926532
KIF5B,4221.051132055917,0.1551282012874788,0.1122542221692554,1.3819364500479867,0.16699121480631063,0.6006961958335327
ANAPC11,1726.4372301926207,0.22400389834251325,0.16212152089109833,1.3817036573015071,0.16706271097594205,0.6007856798695362
RSPO1,10.40757557357497,-0.5170155372308416,0.3742045325517257,-1.3816388959943324,0.16708260479737336,0.6007856798695362
A-C1,35.10107281052371,0.5948781506080143,0.4306492100652867,1.3813520069335095,0.16717075475275123,0.6009830218126271
GAGE2B,5.098546677944533,4.921807045698408,3.5635655152437327,1.381146782525697,0.1672338337431204,0.6010901724173239
DHX57,577.2092999203604,0.14996205945235264,0.10860738255150415,1.3807722452130464,0.16734899985006502,0.6013047823516902
HSPC153,2111.470883807669,0.15321621560312987,0.11096705167148004,1.3807361130647073,0.1673601132390976,0.6013047823516902
PCNA,1918.813580164583,0.2334007596683889,0.16907659168343137,1.3804439594180735,0.1674499931159762,0.6013884941630437
LAG3,191.04909544496564,-0.4546665226106978,0.3293559849159383,-1.3804714152279411,0.1674415449047274,0.6013884941630437
NACAD,86.43668578940238,0.4366391173231644,0.3165230748306568,1.379485895480988,0.16774499200707982,0.602088869582336
PHTF2,728.813679389712,0.20593819066379987,0.1492761506952416,1.379578651409883,0.16771641433764717,0.602088869582336
MAATS1,96.63020495393044,-0.5589093431029625,0.40510481457914727,-1.3796660098537674,0.1676895029518951,0.602088869582336
HOXB3,367.89131247319347,-0.48237282712194385,0.3498752507474774,-1.3786994824338021,0.1679874291586374,0.602839274483668
STX18,579.2121119044975,0.14514912500463917,0.1053157705276552,1.3782278216966946,0.16813295993497934,0.6031427326091728
SHOX2,28.11728427174085,0.5723986987307254,0.41532067616697627,1.378209011921663,0.16813876564737307,0.6031427326091728
LINC02249,1.2082931866419349,0.9850266698483473,0.7150221286380813,1.3776170420411318,0.16832155643496105,0.6034113725815047
POGLUT1,331.76301737029826,0.1517966779219291,0.11020316802389327,1.3774257187326766,0.16838066588338585,0.6034113725815047
IRF6,603.6504649337877,-0.20454252135715414,0.14846928148888358,-1.3776757003600704,0.1683034370330877,0.6034113725815047
SLEB1,233.09899853717678,-0.27307206645648996,0.19823708302258064,-1.3775024445117825,0.1683569595378962,0.6034113725815047
SNPH,127.42072983320023,-0.3117210409748436,0.22629704281137392,-1.3774861443270092,0.1683619956774416,0.6034113725815047
PARP10,1981.705919307185,-0.23104253650049805,0.16779040282560084,-1.3769711056754579,0.16852118134857375,0.6037343565055082
CKMT1A,165.1166415878023,0.6173377863129987,0.4483475658604966,1.3769178943308535,0.16853763409118616,0.6037343565055082
WDR17,46.068313013492265,0.4688548958417078,0.34079169240245627,1.375781470893416,0.16888929969859134,0.6043784266602711
RALGAPB,1593.7876127193326,-0.14858079775530844,0.10819316195884505,-1.3732919443820877,0.16966160590513357,0.6043784266602711
RPS15,4172.285055311509,0.21351862763092527,0.15549728172717808,1.3731341490942996,0.1697106465851671,0.6043784266602711
MCM3,2135.33084372276,0.20423992695575835,0.14875887409670285,1.3729596180123629,0.169764900905245,0.6043784266602711
C6orf89,2575.811141284617,-0.12849009077843776,0.09350878055693182,-1.3740965288303373,0.16941171694137902,0.6043784266602711
NUP35,263.9824622091929,0.17708115218645898,0.12890178992097884,1.373767984874498,0.16951372321983105,0.6043784266602711
FYCO1,1360.3104808887974,-0.19749345320608497,0.14363100170617013,-1.3750057498735733,0.16912966210786073,0.6043784266602711
TBC1D12,246.7007110894368,0.1474427037689323,0.1073261233607341,1.3737820686335818,0.16950934955176766,0.6043784266602711
HSPA12B,122.45537938619691,0.3190381356709472,0.23230150383832304,1.3733795537242455,0.16963438267260755,0.6043784266602711
CYP3A7,3.2277419244067587,-0.6939437984133804,0.5042609938667889,-1.3761599783716367,0.16877210967326706,0.6043784266602711
SEPHS2,2432.7735882892994,-0.23179807563924973,0.16849259781838263,-1.3757166702901915,0.1689093687883254,0.6043784266602711
LOC646471,88.61973690567821,-0.3091354171362556,0.2250857705805728,-1.3734116392115332,0.1696244134288064,0.6043784266602711
GUK1,3894.8729257956215,0.21164198520343686,0.1540972462666155,1.3734313255491846,0.16961829692757913,0.6043784266602711
ASF1B,419.4578086145186,0.3207618114345218,0.23319834530428862,1.3754892257746343,0.16897982371975862,0.6043784266602711
IQGAP1,7940.960977119282,-0.17383918056047473,0.12654760294800838,-1.3737058348856748,0.16953302471835896,0.6043784266602711
TTC23,269.14970992858804,-0.1802176783310598,0.1310879373124458,-1.374784606622607,0.1691982318224894,0.6043784266602711
HAUS1,291.92457287393296,0.2288682282403923,0.16639002669278305,1.3754924666426487,0.16897881964918315,0.6043784266602711
FLJ12929,376.75215469766823,0.2985419290411452,0.2171623099948987,1.374740990037167,0.16921175844457048,0.6043784266602711
EFCAB8,1.9693523467925076,0.6063097638428269,0.44130348617505344,1.3739065809290247,0.16947068632238682,0.6043784266602711
EPN3,425.0516387376243,0.34267548819799043,0.24946673277609493,1.373632004494778,0.16955595586139827,0.6043784266602711
XPO1,3915.048415613681,0.1457777675942933,0.10611262667105142,1.3738022718653795,0.16950307564803735,0.6043784266602711
LIMA1,2061.189885642868,-0.21477908490929967,0.15623908414161833,-1.3746821807699505,0.16922999799112104,0.6043784266602711
ALDH18A1,2380.1412537274646,0.18432104828820342,0.1339853149326091,1.3756809720596008,0.16892042548356356,0.6043784266602711
CLVS1,6.88852721354068,0.503114266187184,0.36592010966877603,1.3749292615882565,0.16915337641215178,0.6043784266602711
KIAA0020,610.3627187102214,0.20008046065809543,0.14571861793700694,1.3730603782187167,0.16973357723906846,0.6043784266602711
GOLGA2,2198.1943608874117,0.17208187782475076,0.12518734984890084,1.3745947816009436,0.16925710734812915,0.6043784266602711
KIF13A,965.3676648521282,-0.23635166961630505,0.1719814128356921,-1.3742861261531274,0.16935287174439528,0.6043784266602711
KDM4A,1175.2129238736543,-0.12339940469358537,0.08985998154751061,-1.3732409307066444,0.16967745911564813,0.6043784266602711
CDX2,18.25451473810184,1.1724364876733613,0.8521853328541044,1.375799890555127,0.16888359535844588,0.6043784266602711
ZEB1,456.190569379807,-0.25015489130656643,0.18195558872962203,-1.3748129038140486,0.16918945657128592,0.6043784266602711
MKRN2,548.23446503673,0.11389692625437671,0.08289848784942416,1.3739324951410181,0.16946264034114056,0.6043784266602711
IFT46,426.52636129507187,0.21212992307595344,0.1545139478397809,1.3728852704994365,0.16978801634657492,0.6043784266602711
ZNF609,1342.3001813234575,-0.1661350097142389,0.121033972028187,-1.372631228491357,0.1698670185452522,0.6044897648372811
BAMBI,622.6308990626965,0.5721391396985056,0.41683800990179487,1.3725695020789948,0.16988621843780105,0.6044897648372811
PDE6G,30.102135367591295,-0.3850812364313873,0.28069835603889387,-1.3718685134658575,0.17010437387119548,0.604530881022858
CSRNP2,921.749713287462,0.16507168026088304,0.12031772221327164,1.371964804721634,0.17007439453050688,0.604530881022858
E2F8,169.38038453434535,0.37963223049361605,0.2768328039955722,1.3713412031172725,0.17026861702679608,0.604530881022858
FGD6,1245.1165274943455,-0.25819486560875554,0.18820335223063778,-1.3718930218221894,0.17009674305843547,0.604530881022858
SLC38A1,2370.2153225217858,0.30647818156313134,0.22331850220988914,1.3723815023400228,0.16994470545029594,0.604530881022858
FKBP2,1575.114011650933,0.2607708367179312,0.1901860833629324,1.3711352171877993,0.17033280843655396,0.604530881022858
IMPT1,734.857701293285,-0.31032726517210585,0.22624630336505477,-1.3716346325066098,0.17017720691314153,0.604530881022858
PRKRIP1,677.0665507247896,0.1814124145649927,0.13221166559399491,1.3721362161950748,0.17002103704430716,0.604530881022858
PEPD,1187.6957719624131,0.18005536219099288,0.13129930383984426,1.371335238841937,0.17027047541945328,0.604530881022858
CD164L2,80.37907426903234,-0.5013593090784163,0.3655076649622242,-1.3716793302549009,0.17016328574824235,0.604530881022858
ANKRD34B,48.978656778871226,-0.8273039650141163,0.6033587602057766,-1.3711642551306669,0.17032375824252233,0.604530881022858
KLHL14,9.715886556628783,0.5014047470676402,0.36554264453183904,1.3716723741215027,0.17016545218787837,0.604530881022858
POLR3G,82.8659145512822,0.3265676168549045,0.2381436206115699,1.3713053325394793,0.17027979407372784,0.604530881022858
ZRANB2,1467.5730807351122,0.15138481152278246,0.11042284591416263,1.3709555325214284,0.17038881838913966,0.6045763200376976
TM4SF4,1117.2036090083973,-1.0931570236541122,0.7974719743124008,-1.3707779820057726,0.17044417665461542,0.6045763200376976
