,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
VIL1,407.13896859270113,-3.349824916998831,0.7508803060749872,-4.461196930985027,8.150314920793663e-06,0.0024003992008660045
HPX,26.77503635840835,-2.3300523947790674,0.5229653005809439,-4.455462708884687,8.371244670473065e-06,0.0024263321854418756
RHOV,1214.9819601547886,-1.9910302037646188,0.4476056512846119,-4.44817932492683,8.660121730720127e-06,0.0024708409812960862
FAM71E1,53.82009019874295,1.0159293867847428,0.22952169265603534,4.426289188740124,9.58679821927861e-06,0.0026931528536004216
PRLR,169.7845714027157,-2.144248531097768,0.48717520300516504,-4.40139095313321,1.07559121208191e-05,0.002975802353426618
KIRREL3,8.233601018255246,-2.601513706438829,0.5957973576669527,-4.366440490145745,1.2628767426991028e-05,0.0034418103465202418
EBN1,19.53103833355106,-4.185375223974726,0.966053424050649,-4.332446963880635,1.4746119248354498e-05,0.00395976672757284
DMD,306.72609500264184,1.1866746471180825,0.27439091747668787,4.324759208616669,1.526985610769899e-05,0.004040979311979472
HAP1,22.58428802356941,2.007630687939407,0.4655431364290116,4.31244825847742,1.6145667429211442e-05,0.0041814382592787165
PKHD1L1,14.772580637883316,1.6441796975314054,0.3813999178113914,4.310907319976088,1.625860440354813e-05,0.0041814382592787165
ZIC5,10.552733675057155,-3.605415653726036,0.8375105501842212,-4.304919684812303,1.6704632790837936e-05,0.0042364804827875096
CDHR5,23.831429240000283,-3.1113366052392606,0.7238842535241686,-4.298113393255875,1.7225803755719643e-05,0.00430881063807453
LRRTM2,6.543504194953575,1.5669128041049714,0.3656282152713882,4.285535794719583,1.8229929151831983e-05,0.004498358193411513
BDK,13.538998911871436,-5.2842176878294405,1.236018481659628,-4.275193102884845,1.9097169943701652e-05,0.004649524308959895
VSIG10L,188.17176656046166,-1.5961638509692984,0.3739159069541851,-4.2687776082360465,1.965471061392638e-05,0.004722302839609154
C11orf86,65.84542277060841,-2.70227188974197,0.6380110948522264,-4.2354622224365235,2.2808204818263016e-05,0.005408802856902373
SLC47A1,267.45064037779485,1.689080696716523,0.4006254794834722,4.216109017564885,2.4855363786457374e-05,0.005673236784258896
SOD3,824.3487525915947,1.1906213053137078,0.2822755703862164,4.2179395959936254,2.4654484021475974e-05,0.005673236784258896
VGLL2,5.73212553064969,5.320008289011266,1.261775198815299,4.216288522714907,2.4835597025003178e-05,0.005673236784258896
ODC1,9197.647313701731,1.7427737236974228,0.4139318971506502,4.210290957749365,2.550420148370367e-05,0.005744187618001553
COLEC11,40.829901411687395,1.7798517514569008,0.4229961405379383,4.207725747079876,2.5795366083029975e-05,0.005744187618001553
CDK15,2.594024420502822,1.9696939976235002,0.46878422170636797,4.201707110477912,2.6490973199168038e-05,0.005828014103816968
PTGDR2,8.095083448414004,1.1820640874950465,0.28253514763842236,4.183777124281213,2.867052068304799e-05,0.006232425091338765
HSCB,259.8897657881393,0.7003125231737072,0.16753026486632452,4.180214982245144,2.9123363230550827e-05,0.006256383677527742
CALB1,4.8969233752383845,2.744990714175773,0.6579467485831363,4.172056051780798,3.0186335154429734e-05,0.006409331161859151
CNIH3,60.04356932931478,-1.6279339770761887,0.39226527325691907,-4.150084363980782,3.323527557902362e-05,0.006975587724976681
HOXD8,45.77593653546231,-1.7646917503501278,0.42598504486665706,-4.142614327933781,3.4336910038404766e-05,0.007124908832968989
LINC00472,8.521746826358314,1.4320459586180005,0.3462489101441021,4.13588582277995,3.535879790742279e-05,0.007254512918983596
H19,5235.508724686617,2.235705834739925,0.5430453100361686,4.116978442537363,3.838719633333286e-05,0.007788335611629534
SST,42.44447788255011,5.559255424136924,1.3525532606345914,4.110193354994857,3.953279481237988e-05,0.007846400361674529
FKBP1B,141.7639631351599,1.2105667979259154,0.2944114365524423,4.111819880714051,3.9255250797872876e-05,0.007846400361674529
TAS1R1,9.531438615179848,1.8790963098049076,0.4577069034934543,4.105457653058494,4.035152027164375e-05,0.007922782367314137
FKBP6P2,6.07668761367821,1.3494637559221914,0.329087066189917,4.100628358160428,4.120298162554502e-05,0.008003898345558
WNK4,39.450425128498985,-2.199030264993208,0.5383087951329599,-4.085072146090529,4.406312341139498e-05,0.008469396142021815
LGALS17A,13.777429899591255,-2.434098767637509,0.5971653299035197,-4.076088556632669,4.579958256920357e-05,0.008621653378491311
SMG1P2,109.96245390979061,0.7837744504890353,0.1922448511151475,4.076959387690356,4.5628458547549816e-05,0.008621653378491311
FA2H,648.7888869163932,-1.4190978488826629,0.3499424802108465,-4.055231728447577,5.0084625500415905e-05,0.009332094506506065
KCNK2,19.086574500712345,-2.568080724194712,0.6352844436002271,-4.042410844567694,5.290443079593972e-05,0.00975792834680666
UNC5D,14.448177512502667,-3.612566256630511,0.8954206072433002,-4.034490860951247,5.472081973304867e-05,0.009992021683254687
IL1A,60.93498573244677,-2.229634016684905,0.5545276546419019,-4.02078056526277,5.8005618804110015e-05,0.010486956429337117
FAM177B,77.65624134345299,-2.255291082195194,0.5621916693236351,-4.011605303416365,6.030726610992455e-05,0.010796183129090416
PLCXD1,788.1383949743191,1.2742861888894952,0.31934798828468536,3.9902746710072345,6.59968220827676e-05,0.011526155455476023
LCN10,24.81663134367683,1.8693657779029083,0.46859913348939697,3.9892642651359207,6.627854999041525e-05,0.011526155455476023
TRIM6,225.36883138230922,-1.1937018439012947,0.29909014047828963,-3.9911106464171233,6.576458712424063e-05,0.011526155455476023
CTIF,614.8727075622116,0.8306018207673086,0.20901692626766544,3.9738495613682807,7.072024067266938e-05,0.011972263229109246
ITPKB,1122.025510241819,0.9352195648282553,0.23515006329680826,3.9771180654449316,6.975553559926034e-05,0.011972263229109246
ZNF541,13.25754164191277,1.5185612422784582,0.38216786843249645,3.9735450510452495,7.081075732441394e-05,0.011972263229109246
SYT8,226.48874113842797,-2.2134240630904496,0.5575758702008242,-3.9697271373907057,7.19549855563679e-05,0.012054110424397045
NR1H4,13.641008921698091,-4.152339677142615,1.046841146866848,-3.966542287309202,7.292284232264722e-05,0.01210519182555944
CDH18,7.533802426452138,3.2624103552105694,0.8249775071368203,3.9545446112017544,7.668056375634574e-05,0.012614298145863722
COL4A6,64.76162667224017,-2.2077727569492542,0.5590448946324279,-3.9491868687949743,7.841711775578951e-05,0.012784790805542111
ADRBK2,708.9431634963986,0.8670855254123091,0.21998114523860035,3.941635654600459,8.092784360016182e-05,0.012962652843324166
A2ML1,8.964451550592592,-2.754060039876734,0.698455934004287,-3.9430691412234893,8.044545070829323e-05,0.012962652843324166
FRMPD2,9.19929740043496,2.824345964444237,0.7193429230071265,3.9262858841196335,8.626761525354556e-05,0.0136977969959108
UPK1B,109.77475272336041,-3.85869142510641,0.9850204057874555,-3.9173720690807956,8.951952552511799e-05,0.014091608069729781
CNGA1,33.39355525829351,-1.6704462567140181,0.42691034527784416,-3.9128736869256446,9.120424698281631e-05,0.014113470761917168
MYLIP,697.2227958219243,0.7295813412409906,0.18641329979753576,3.913783737712877,9.086101930075141e-05,0.014113470761917168
FBXO33,395.87869123770037,0.6090692584232756,0.15588502903934218,3.907169676117898,9.338357830999284e-05,0.0143292784868947
ADGRB1,73.60033925716976,-2.016435425936058,0.5169484193801079,-3.9006511101321104,9.593432304877636e-05,0.01459800615725547
TPCN2,378.0538339125629,0.6849066412772064,0.1756877394956959,3.898431633551671,9.681772654724438e-05,0.014610675097129606
ZFP62,449.6959323057506,-0.5775628288585002,0.14857511169230808,-3.887345749095616,0.00010134634924543707,0.015045401115623424
FAM184A,158.82720980849254,1.453378756290805,0.37382512099854304,3.8878573821058677,0.00010113301744439963,0.015045401115623424
LILRA2,69.57913234134747,1.3240880032201552,0.3409516373945494,3.8835068027197055,0.00010296064994154769,0.015161786031715006
SLC38A4,59.434132578011486,1.8672506573155288,0.48124297113132775,3.8800580358107077,0.000104431543784628,0.015255359916058458
CHRNA1,44.445436759030486,2.0411835969453187,0.526826898932802,3.8744862896715464,0.00010684985840879121,0.015484749321781963
TMEM88,32.0440930714241,0.8330515762932154,0.21544648949937853,3.8666286845932496,0.00011035024748089621,0.01586610644882807
CLDN2,345.245653397087,2.2627198556986854,0.5855904990538324,3.8639968704319383,0.00011154665091626779,0.015912826919773828
PCDHGA7,39.24314847849203,-1.5432085247600806,0.4000355757005396,-3.8576782128880014,0.0001144692127438902,0.016203161431809575
SCG3,11.884327768234671,1.8895338500417183,0.4901485890421914,3.855022522321429,0.00011571897538358436,0.016254065311571156
FBN2,85.0314916543668,-2.008420530542378,0.5219705890003192,-3.8477657034066146,0.00011919996818138623,0.01648932893175843
LGALS4,294.45709330167057,-3.022404972700282,0.785257622257553,-3.8489342695090416,0.000118632832469615,0.01648932893175843
MAMSTR,36.59289393759298,1.231635431602138,0.3203480842704983,3.844678623275795,0.0001207105315020579,0.01657273913704945
FGA,16703.66092939344,-3.0290065133138793,0.7885656899129688,-3.8411594012518857,0.00012245456008210177,0.0166867184111879
CYP4F3,177.15688043591132,-2.933393004933881,0.7646254587578203,-3.8363789373418893,0.00012486170227643333,0.01688870135976054
MAPK13,1988.2118556072414,0.6950324913141059,0.18143741402060468,3.8307010440259885,0.00012777868031609683,0.01715616693067594
SLC39A5,9.589407507409215,-3.065159757391821,0.8020545381358415,-3.8216350779785557,0.00013256976593470444,0.017541477724403648
TMEM132B,7.671691629485595,1.454860657981733,0.3805199341530526,3.823349389618467,0.00013165102052226457,0.017541477724403648
FUT1,200.23045158860572,0.9933990805627334,0.2601247554343272,3.8189332610964564,0.00013403001492025873,0.01760710843484838
SIMPL,36.6529173349011,0.7856672972090152,0.20605845349106133,3.812837007645973,0.00013738071612989775,0.01786306846896097
MUC12,11.068252093642544,-1.9366897063318815,0.5083047948591496,-3.8100952930584393,0.00013891323781995934,0.01786306846896097
KRT83,19.039215619185704,-2.579766309382675,0.676795419977256,-3.811737244719193,0.00013799352185234472,0.01786306846896097
GGA1,1295.337752282879,0.6150739751057694,0.16238622247385698,3.78772266350855,0.0001520344167089375,0.019413625518218174
AKR1E2,65.07131412489004,1.2456795723532215,0.3292761254966856,3.783085003427496,0.00015489648552742863,0.019641734900908658
MYLK3,14.46272628552549,1.363154802170907,0.3608137798689459,3.7780009473752068,0.00015809227778863915,0.019908724085658972
SGK2,69.0429172892689,-1.8137549689597408,0.48042059923667374,-3.775348042614249,0.00015978440741750067,0.019983995064681934
IGFBP1,62.4960887582444,-2.668311241358061,0.708071486361593,-3.768420693042039,0.00016428366235956012,0.020406936562486853
CLDN6,188.75022445631996,-2.7486512299965074,0.7305750212703412,-3.7623120829084558,0.00016834979229272875,0.020770724373413693
TAF4B,161.3318273614749,0.942474073858477,0.25086338743988895,3.756921579815267,0.00017201637170924722,0.021080664076582913
MUC15,456.926103457909,1.7512683362098718,0.46821523609593096,3.740306169470873,0.0001837962360974561,0.022374128474263656
XG,16.189642000881786,-1.9571889726797567,0.5241065340980229,-3.7343342342564774,0.00018821240732154357,0.022376484532537804
GRIN2A,24.14695608171057,-2.4310035063770754,0.6511047111291284,-3.7336598320127243,0.00018871733943104173,0.022376484532537804
GDA,71.24942430175605,-2.6523044087572716,0.7095967999760358,-3.7377626404837847,0.0001856651001099527,0.022376484532537804
KIRREL2,14.52070759451182,-2.395597199683287,0.6412635206877204,-3.7357453252824033,0.00018716001380977588,0.022376484532537804
TRIM31,238.44108787882277,-2.189827488127454,0.5885999412488075,-3.7204004531182755,0.00019890713368204708,0.023432543619575353
CCR10,35.54633945090649,1.4266951559146224,0.38430530034109167,3.7124004135471287,0.00020530285030287846,0.02401841243515479
CABIN1,1680.6765491696117,0.5810931309585069,0.15659023306921,3.7109155505354825,0.00020651099410291907,0.02401841243515479
RNF138,606.2936369124936,0.6414130882190421,0.17305524665200403,3.7064064836407797,0.00021022080793879776,0.024295138942800297
PNMA5,13.753165861710839,2.793738020056232,0.7548133583038362,3.701230230389834,0.00021455668711290617,0.024640283689821803
HSD11B1L,105.97661370390504,0.6359480092241203,0.17206839490054637,3.6959024903538578,0.00021910706144860078,0.025005593387821563
PTGER3,45.16842677165389,1.5022355806622252,0.40699775089372503,3.6910169094631873,0.00022335928660875194,0.02512424835095913
SLCO5A1,35.816576736585894,-1.4070270444519992,0.3813105397087477,-3.6899767982461578,0.00022427450609016094,0.02512424835095913
PRL,1.1290200542172617,3.154347466123467,0.8544741062475053,3.6915658918864707,0.00022287763819893956,0.02512424835095913
MYBPC1,8.684597289757429,-2.592478639942046,0.7037619762408289,-3.6837435489053676,0.0002298334775584176,0.02558999573302869
LRRC37B,121.73021735209467,0.6585015103702289,0.17963180500833983,3.6658403022764054,0.00024652774072676955,0.02728240330709583
HOXD3,17.76357961028846,-1.898500261129802,0.5182467070746609,-3.6633136983083534,0.0002489733175942735,0.027387064935370086
NKAIN3,9.450478709849166,-2.2965517865287826,0.6276326565254848,-3.659069939480645,0.00025313225603661616,0.027677814342686295
SLC2A4,11.652419347272552,1.013926221115542,0.2772813452628885,3.6566694385958267,0.00025551353800625187,0.027771888119012853
RUFY3,709.5858119661863,0.5992145122529863,0.1639980813560636,3.6537897717961996,0.00025839786344741426,0.02791920110384488
HSPA6,621.455410961032,-1.3018240028730956,0.35657128518610165,-3.6509501941348077,0.0002612719076169468,0.02806367666520852
FOXRED2,596.8555897991723,0.7886811320824336,0.21656306475338677,3.6418081401856393,0.0002707298165083835,0.028909511400251945
SNX22,240.71693282283763,0.6749637666800345,0.1855041757157832,3.6385367826661104,0.00027419147101874643,0.028940672027759014
TEX101,1.0286743948093255,3.4616807495038495,0.9510290615819185,3.639931616543636,0.00027271045631560445,0.028940672027759014
CRHR2,2.314176024552408,2.2884212610077457,0.6292618008627469,3.636675955651868,0.0002761790089711628,0.028982923585134667
APOB,17.367736231769815,-2.0956027735260476,0.5767294637419077,-3.6335975622425476,0.0002794966930124698,0.029163483510901134
CCDC69,1008.0474588750236,1.0303424626399231,0.2839657431364538,3.628404085857686,0.0002851786597184003,0.029587285945784032
RASGEF1C,6.03733249651211,-2.349221511802071,0.6490819855339176,-3.6192985850156716,0.0002954026332243045,0.03047487052359209
NLC1-C,5.026303199284311,-3.2590120556566258,0.9018033309372038,-3.6138833644245696,0.0003016447987618692,0.03094401137860523
SYTL5,126.62703879938107,-1.566648949807767,0.43370656657241236,-3.6122324874834395,0.0003035722106902054,0.03096775735867682
SYT15,118.09985026616249,1.2799568445748173,0.354489714578175,3.610702347451468,0.000305368954267673,0.03097798391626505
RCOR2,123.44071918184419,1.3913576545702344,0.3856992079122446,3.6073645629233444,0.0003093229060895758,0.031205725222075438
C1orf220,10.898093886186803,-0.9841341750317508,0.2740372042877857,-3.5912429394011856,0.000329104681645122,0.0329532728319217
IFT52,592.7714357618424,0.5573675417371329,0.15524114279331622,3.5903339263560863,0.0003302545962892481,0.0329532728319217
PAPL,8.548176771807105,-3.1295531942087385,0.872387329324717,-3.58734370503892,0.00033406385167604474,0.0330227386087479
VWCE,10.340712752906478,1.1193834651958698,0.3120710602485312,3.5869505628122034,0.0003345677241302498,0.0330227386087479
SPRING1,1036.11094209309,0.6113783349500778,0.1710241682555548,3.5748066556097426,0.0003504868034120501,0.03422400550964724
MBIP,1540.4068731908828,1.0214456721342782,0.28573082540200495,3.574852908142373,0.00035042485040389287,0.03422400550964724
SIAT2,56.99790588902779,1.712056661646439,0.479222007656113,3.572575203756087,0.0003534879228564453,0.03433345463488665
ZNF98,8.140155181266207,2.3413961680676674,0.6567166292254405,3.565306654148852,0.00036343100308173213,0.0351124344776319
CDH26,119.00659186564206,1.5917180142882008,0.4466688512759175,3.5635303642540332,0.0003659003474343336,0.03516494917974174
GLB1L,171.18226665230955,0.653427956689279,0.18389290617870524,3.553307032160797,0.0003804201798199703,0.036145314415496475
F5,414.1765458507608,-1.649062128915038,0.46423823095715966,-3.5521894125673916,0.00038203974163147973,0.036145314415496475
LRRC75A,108.06574309299,1.1814983342575889,0.33249080042551477,3.553476766110618,0.0003801747774583031,0.036145314415496475
FAF2,1872.3218004977596,-0.367455500461037,0.10382240897176202,-3.5392696441957803,0.00040123578215932337,0.03645740374822978
MALT1,488.99975227492934,0.6573234373472421,0.18540983698368502,3.5452457541672002,0.0003922471907134582,0.03645740374822978
CPT1P,86.93692308013597,1.2027499799676786,0.33956158183411767,3.5420673135962866,0.0003970041500355985,0.03645740374822978
PHYHIPL,14.622826677824545,1.578115560521318,0.4448915519099997,3.5471915655538595,0.00038936136399575694,0.03645740374822978
SEMA6D,118.36336204306127,1.3633016932923896,0.38512954970932073,3.5398522245861197,0.00040035113801235986,0.03645740374822978
GDAP1,228.08530387285427,0.918835118234635,0.2596151323690966,3.5392201904791936,0.00040131096130307706,0.03645740374822978
STGD1,324.7473882591912,-2.1025647314009945,0.5938298062891655,-3.5406857472175295,0.00039908860808207165,0.03645740374822978
CDR1,8.729663639801043,-1.6229826701548602,0.4575858881983834,-3.5468372430472037,0.00038988537670007264,0.03645740374822978
ZNRF3,445.4168605704389,0.6633415859787515,0.18768584379160203,3.5343186922253786,0.00040882781253183636,0.03695641513282837
RASIP1,223.4438800077058,0.8852532870962057,0.2507472762385268,3.5304602322144323,0.0004148373725213419,0.03731492818837292
FAM212B,42.18927583916921,0.837613192025551,0.23772021077083627,3.523525363323084,0.0004258463370720168,0.038117422132034444
TRH,1.9408015062103894,2.1413312094300427,0.6083933836221183,3.519649074224735,0.00043211812250891854,0.03849013130250172
SATB2,147.62921415204082,-0.9439692201734883,0.26854552546276356,-3.5151180364923964,0.00043955857086342684,0.03858817069214507
CALML5,11.479969068653991,-4.158806357427007,1.1823329865305972,-3.517457776113044,0.0004357016627775796,0.03858817069214507
LOC648198,147.15368872593174,0.636609035339741,0.1810785401239084,3.5156514676124644,0.0004386764500384458,0.03858817069214507
LPGAT1,2504.4952362950035,-0.5948612295657256,0.16950523666781267,-3.509397357035659,0.00044912337288156867,0.03923919994649495
FNDC5,50.94532329173442,1.42758957970906,0.40781590962620234,3.5005735333316603,0.00046425813693909917,0.04036835038337119
CYP1A2,0.9245434420817068,2.605454600770221,0.7455599763437718,3.494627774344028,0.00047472331631343104,0.041082690786176546
MOSPD1,447.97851162918704,0.657325265790822,0.1882988098564423,3.490862561967132,0.0004814638587694421,0.04127478901938973
PKNOX2,57.41052034308734,1.1699535680788182,0.33514231569227426,3.4909156895396722,0.00048136813118133714,0.04127478901938973
CAMTA1,431.8121257238867,0.4977452348796652,0.1430953242381334,3.4784171846966707,0.0005043842637911446,0.04274373373114398
KIAA1342,2.5545622574888056,2.711182301272761,0.7795770476285092,3.4777605491596217,0.0005056213847714731,0.04274373373114398
AKR7A2,932.9078277319185,0.4261672425535018,0.12248936441781959,3.479218335232896,0.0005028786941803701,0.04274373373114398
CPVL,681.3015256986836,1.070958967423569,0.30826130739307167,3.4741919979530955,0.0005123942482850495,0.043116677298087575
SLC5A10,3.702231950016681,1.135352961159194,0.3271065680096039,3.4708962527645113,0.0005187243726299632,0.04344911488175747
HTR3A,187.32976198386066,-2.0001650303329535,0.5769036964150187,-3.467069188085172,0.0005261664364810137,0.04387122890476397
HSDL1,642.9082408803756,0.5236809351035119,0.15113790948197953,3.4649211233529167,0.0005303870147372721,0.04402212222319358
VAX1,8.163357534380282,-4.4800158411998225,1.2941034340485147,-3.4618684436872225,0.0005364393020337368,0.044322993914642686
KCNQ4,14.06755384751363,1.5072037012167916,0.43572378239957715,3.459080642595317,0.0005420225941890789,0.04458257914366027
SMOX,425.3778332042001,-1.0294214344903327,0.29795957966283193,-3.454902962526715,0.0005504909114064853,0.04498303398194217
EPGN,3.013079502164518,-3.761892804839478,1.089060970928777,-3.454253623312978,0.0005518181605670891,0.04498303398194217
C21orf91,342.47283841378584,0.6288815360461181,0.18233914925175676,3.448966053789236,0.0005627374412225415,0.04566926967432714
SLCO4A1,305.27995114497344,-1.4220583513101397,0.41342561601310646,-3.4396957910442048,0.0005823683793203733,0.046640555291184285
EPG5,781.4885587211537,0.5224135445932623,0.1518697315306564,3.439879292127464,0.0005819736835183658,0.046640555291184285
DNAAF2,397.65754508733556,0.61973569434132,0.18017007169114366,3.439726079499492,0.0005823032141653499,0.046640555291184285
