,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
OMD,75.91255267478574,-1.996943202152735,0.5412412180210922,-3.689562316510259,0.0002246401987428958,0.037256799219835095
EFCAB13,46.96107238422193,-1.1399517575475862,0.30746091106489526,-3.7076314956569503,0.0002092067901164262,0.037256799219835095
HAL,226.8858846088883,2.641186635323532,0.7149691177178555,3.694126878870046,0.0002206436176666624,0.037256799219835095
AURKC,10.572782333846147,-1.3415960668497475,0.3634708747495793,-3.6910689687972043,0.00022331357057678067,0.037256799219835095
TENM1,127.75089605172127,2.7752544932768033,0.7522107135113397,3.6894641932469177,0.00022472685371361016,0.037256799219835095
FAM132A,16.747322409874048,2.7225703986733865,0.7346258766845511,3.706063841585123,0.00021050525887461257,0.037256799219835095
TRIM16L,424.1461250196392,1.9904551860424606,0.5385935235204884,3.6956537706431276,0.00021932168864798808,0.037256799219835095
LINC00925,68.79358748199685,-2.2960474956494017,0.6176583963275147,-3.7173419956747704,0.0002013298225371808,0.037256799219835095
CLDN6,170.83904205280044,3.650796203557811,0.9907718630286965,3.6848000430670993,0.00022888225649539797,0.03759758534449634
F7,25.00886428413307,3.2916887233184533,0.8938950256605723,3.6824108299360483,0.00023103869169499995,0.03760679795271795
SLITRK6,373.35100547663194,-2.373822026759388,0.6470300188190092,-3.6687973628985624,0.00024369413362566655,0.03930940056367171
UPK1B,67.9384508820089,5.0935744078356855,1.391173980667593,3.661349679205036,0.00025089005056456255,0.03940514346805695
GAL,82.38748044084758,3.517358922469643,0.9606629176954495,3.661387212600539,0.0002508532914738225,0.03940514346805695
DNAI2,26.977944296720576,3.362263551720364,0.9175560291556701,3.664368654211013,0.0002479494395853065,0.03940514346805695
C8A,6.311802231973135,4.649375781685904,1.2717286225409534,3.655949625790686,0.0002562316716471423,0.039477745651691876
KRT83,14.381886889359322,3.9938895641751193,1.0936069706585025,3.652033748258065,0.0002601716831555231,0.039477745651691876
KLB,41.451570155951536,2.22731334283077,0.6096260219350261,3.6535732772052776,0.00025861593760386533,0.039477745651691876
ZMAT4,14.101824822999225,4.697573250068274,1.2848889445089533,3.656014996582874,0.00025616637529610425,0.039477745651691876
CANPX,122.63920335771658,2.9005022982799735,0.7951015218027496,3.647964717390562,0.00026432592557777175,0.039771056281260535
SLC16A14,1055.8701526848847,2.2250426962671574,0.6121131336831946,3.6350187143979023,0.0002779604573466895,0.04113125610572294
DFNA48,18.69093169321342,3.092640709500668,0.8506475596885984,3.635631083962445,0.00027730094115732256,0.04113125610572294
